TimeStep,ID,Latitude,Longitude,finished,level
345,62,43.1063645,-76.2095589,1,4
345,65,43.0654728,-76.2597052,1,4
346,62,43.1075349,-76.2095589,1,4
346,65,43.0662090,-76.2597052,1,4
347,62,43.1086973,-76.2095589,1,4
347,65,43.0669452,-76.2597052,1,4
348,16,43.0708064,-76.1776991,1,4
348,62,43.1098518,-76.2095589,1,4
348,65,43.0676814,-76.2597052,1,4
349,16,43.0713528,-76.1776187,1,4
349,62,43.1109984,-76.2095589,1,4
349,65,43.0684177,-76.2597052,1,4
350,16,43.0718992,-76.1775383,1,4
350,62,43.1121371,-76.2095589,1,4
350,65,43.0691539,-76.2597052,1,4
351,16,43.0724456,-76.1774579,1,4
351,62,43.1132679,-76.2095589,1,4
351,65,43.0698901,-76.2597052,1,4
352,16,43.0729919,-76.1773776,1,4
352,62,43.1143907,-76.2095589,1,4
352,65,43.0706263,-76.2597052,1,4
353,16,43.0735383,-76.1772972,1,4
353,62,43.1155052,-76.2095589,1,4
353,65,43.0713625,-76.2597052,1,4
354,16,43.0740847,-76.1772168,1,4
354,62,43.1166114,-76.2095589,1,4
354,65,43.0720987,-76.2597052,1,4
355,16,43.0746311,-76.1771364,1,4
355,62,43.1177092,-76.2095589,1,4
355,65,43.0728349,-76.2597052,1,4
356,16,43.0751775,-76.1770560,1,4
356,62,43.1187987,-76.2095589,1,4
356,65,43.0735711,-76.2597052,1,4
357,16,43.0757239,-76.1769757,1,4
357,62,43.1198799,-76.2095589,1,4
357,65,43.0743074,-76.2597052,1,4
358,16,43.0762702,-76.1768953,1,4
358,62,43.1209528,-76.2095589,1,4
358,65,43.0750436,-76.2597052,1,4
359,16,43.0768166,-76.1768149,1,4
359,62,43.1220173,-76.2095589,1,4
359,65,43.0757798,-76.2597052,1,4
360,16,43.0773630,-76.1767345,1,4
360,62,43.1230784,-76.2095589,1,4
360,65,43.0765160,-76.2597052,1,4
361,16,43.0779094,-76.1766541,1,4
361,62,43.1241361,-76.2095589,1,4
361,65,43.0772522,-76.2597052,1,4
362,16,43.0784558,-76.1765738,1,4
362,62,43.1251904,-76.2095589,1,4
362,65,43.0779884,-76.2597052,1,4
363,16,43.0790022,-76.1764934,1,4
363,62,43.1262413,-76.2095589,1,4
363,65,43.0787246,-76.2597052,1,4
364,16,43.0795486,-76.1764130,1,4
364,62,43.1272887,-76.2095589,1,4
364,65,43.0794608,-76.2597052,1,4
365,16,43.0800949,-76.1763326,1,4
365,62,43.1283328,-76.2095589,1,4
365,65,43.0801970,-76.2597052,1,4
366,16,43.0806413,-76.1762522,1,4
366,62,43.1293734,-76.2095589,1,4
366,65,43.0809333,-76.2597052,1,4
367,16,43.0811877,-76.1761718,1,4
367,62,43.1304106,-76.2095589,1,4
367,65,43.0816695,-76.2597052,1,4
368,16,43.0817341,-76.1760914,1,4
368,62,43.1314444,-76.2095589,-2,4
368,65,43.0824057,-76.2597052,1,4
369,16,43.0822805,-76.1760110,1,4
369,65,43.0831419,-76.2597052,1,4
370,16,43.0828269,-76.1759307,1,4
370,65,43.0838781,-76.2597052,1,4
371,16,43.0833733,-76.1758503,1,4
371,65,43.0846143,-76.2597052,1,4
372,16,43.0839196,-76.1757699,1,4
372,65,43.0853505,-76.2597052,1,4
373,16,43.0844660,-76.1756895,1,4
373,65,43.0860867,-76.2597052,1,4
374,16,43.0850124,-76.1756091,1,4
374,65,43.0868230,-76.2597052,1,4
375,16,43.0855588,-76.1755287,1,4
375,65,43.0875592,-76.2597052,1,4
376,16,43.0861052,-76.1754483,1,4
376,65,43.0882954,-76.2597052,1,4
377,16,43.0866516,-76.1753679,1,4
377,65,43.0890316,-76.2597052,1,4
378,16,43.0871980,-76.1752875,1,4
378,65,43.0897678,-76.2597052,1,4
379,16,43.0877443,-76.1752071,1,4
379,65,43.0905040,-76.2597052,1,4
380,16,43.0882907,-76.1751267,1,4
380,65,43.0912402,-76.2597052,1,4
381,16,43.0888371,-76.1750463,1,4
381,65,43.0919764,-76.2597052,1,4
382,16,43.0893835,-76.1749659,1,4
382,65,43.0927127,-76.2597052,1,4
383,16,43.0899299,-76.1748855,1,4
383,65,43.0934489,-76.2597052,1,4
384,16,43.0904763,-76.1748051,1,4
384,65,43.0941851,-76.2597052,1,4
385,16,43.0910226,-76.1747247,1,4
385,65,43.0949213,-76.2597052,1,4
386,16,43.0915690,-76.1746443,1,4
386,65,43.0956575,-76.2597052,1,4
387,16,43.0921154,-76.1745639,1,4
387,65,43.0963937,-76.2597052,1,4
388,16,43.0926618,-76.1744835,1,4
388,65,43.0971299,-76.2597052,1,4
389,16,43.0932082,-76.1744031,1,4
389,65,43.0978661,-76.2597052,1,4
390,16,43.0937546,-76.1743227,1,4
390,65,43.0986023,-76.2597052,1,4
391,16,43.0943010,-76.1742423,-2,4
391,65,43.0993386,-76.2597052,1,4
392,65,43.1000748,-76.2597052,1,4
393,65,43.1008110,-76.2597052,1,4
394,65,43.1015472,-76.2597052,1,4
395,65,43.1022834,-76.2597052,1,4
396,65,43.1030196,-76.2597052,1,4
397,65,43.1037558,-76.2597052,1,4
398,65,43.1044920,-76.2597052,1,4
399,65,43.1052283,-76.2597052,1,4
400,65,43.1059645,-76.2597052,1,4
401,65,43.1067007,-76.2597052,1,4
402,65,43.1074369,-76.2597052,1,4
403,65,43.1081731,-76.2597052,1,4
404,65,43.1089093,-76.2597052,1,4
405,65,43.1096455,-76.2597052,1,4
406,65,43.1103817,-76.2597052,1,4
407,65,43.1111179,-76.2597052,1,4
408,65,43.1118542,-76.2597052,1,4
409,65,43.1125904,-76.2597052,1,4
410,65,43.1133266,-76.2597052,1,4
411,65,43.1140628,-76.2597052,1,4
412,65,43.1147990,-76.2597052,1,4
413,65,43.1155352,-76.2597052,1,4
414,65,43.1162714,-76.2597052,1,4
415,65,43.1170076,-76.2597052,1,4
416,65,43.1177439,-76.2597052,1,4
417,65,43.1184801,-76.2597052,1,4
418,65,43.1192163,-76.2597052,1,4
419,65,43.1199525,-76.2597052,1,4
420,65,43.1206887,-76.2597052,1,4
421,65,43.1214249,-76.2597052,1,4
422,65,43.1221611,-76.2597052,1,4
423,65,43.1228973,-76.2597052,1,4
424,65,43.1236335,-76.2597052,1,4
425,65,43.1243698,-76.2597052,1,4
426,65,43.1251060,-76.2597052,1,4
427,65,43.1258422,-76.2597052,1,4
428,65,43.1265784,-76.2597052,1,4
429,65,43.1273146,-76.2597052,1,4
429,73,43.0567292,-76.2597052,1,4
430,65,43.1280508,-76.2597052,1,4
430,73,43.0570198,-76.2597052,1,4
431,65,43.1287870,-76.2597052,1,4
431,73,43.0573105,-76.2597052,1,4
432,65,43.1295232,-76.2597052,1,4
432,73,43.0576012,-76.2597052,1,4
433,65,43.1302595,-76.2597052,1,4
433,73,43.0578919,-76.2597052,1,4
434,65,43.1309957,-76.2597052,1,4
434,73,43.0581825,-76.2597052,1,4
435,65,43.1317319,-76.2597052,1,4
435,73,43.0584732,-76.2597052,1,4
436,65,43.1324681,-76.2597052,1,4
436,73,43.0587639,-76.2597052,1,4
437,65,43.1332043,-76.2597052,1,4
437,73,43.0590546,-76.2597052,1,4
438,65,43.1339405,-76.2597052,1,4
438,73,43.0593453,-76.2597052,1,4
439,65,43.1346767,-76.2597052,1,4
439,73,43.0596359,-76.2597052,1,4
440,65,43.1354129,-76.2597052,1,4
440,73,43.0599266,-76.2597052,1,4
441,65,43.1361492,-76.2597052,1,4
441,73,43.0602173,-76.2597052,1,4
442,65,43.1368854,-76.2597052,1,4
442,73,43.0605080,-76.2597052,1,4
443,65,43.1376216,-76.2597052,1,4
443,73,43.0607987,-76.2597052,1,4
444,65,43.1383578,-76.2597052,1,4
444,73,43.0610893,-76.2597052,1,4
445,65,43.1390940,-76.2597052,1,4
445,73,43.0613800,-76.2597052,1,4
446,65,43.1398302,-76.2597052,1,4
446,73,43.0616707,-76.2597052,1,4
447,65,43.1405664,-76.2597052,1,4
447,73,43.0619614,-76.2597052,-2,4
448,65,43.1413026,-76.2597052,1,4
449,65,43.1420388,-76.2597052,1,4
450,65,43.1427751,-76.2597052,1,4
451,65,43.1435113,-76.2597052,1,4
452,65,43.1442475,-76.2597052,1,4
453,65,43.1449837,-76.2597052,1,4
454,65,43.1457199,-76.2597052,1,4
455,32,43.0585088,-76.0563179,1,4
455,65,43.1464561,-76.2597052,1,4
456,32,43.0585632,-76.0556645,1,4
456,65,43.1471923,-76.2597052,1,4
457,32,43.0585984,-76.0550088,1,4
457,65,43.1479285,-76.2597052,1,4
458,32,43.0586144,-76.0543516,1,4
458,65,43.1486648,-76.2597052,1,4
459,32,43.0586113,-76.0536940,1,4
459,65,43.1494010,-76.2597052,1,4
460,32,43.0585889,-76.0530372,1,4
460,65,43.1501372,-76.2597052,1,4
461,32,43.0585666,-76.0523803,1,4
461,65,43.1508734,-76.2597052,1,4
461,102,43.0778469,-76.1857098,1,4
462,32,43.0585443,-76.0517235,1,4
462,65,43.1516096,-76.2597052,1,4
462,102,43.0781946,-76.1857098,1,4
463,32,43.0585219,-76.0510666,1,4
463,65,43.1523458,-76.2597052,1,4
463,102,43.0785423,-76.1857098,1,4
464,32,43.0584996,-76.0504098,1,4
464,65,43.1530820,-76.2597052,1,4
464,102,43.0788900,-76.1857098,1,4
465,32,43.0584772,-76.0497530,1,4
465,65,43.1538182,-76.2597052,1,4
465,102,43.0792377,-76.1857098,1,4
466,32,43.0584549,-76.0490961,1,4
466,65,43.1545544,-76.2597052,1,4
466,102,43.0795854,-76.1857098,1,4
467,32,43.0584326,-76.0484393,1,4
467,65,43.1552907,-76.2597052,1,4
467,102,43.0799331,-76.1857098,1,4
468,32,43.0584102,-76.0477824,1,4
468,65,43.1560269,-76.2597052,1,4
468,102,43.0802808,-76.1857098,1,4
469,32,43.0583879,-76.0471256,1,4
469,65,43.1567631,-76.2597052,1,4
469,102,43.0806285,-76.1857098,1,4
470,32,43.0583655,-76.0464688,1,4
470,65,43.1574993,-76.2597052,1,4
470,102,43.0809762,-76.1857098,1,4
471,32,43.0583432,-76.0458119,1,4
471,65,43.1582355,-76.2597052,1,4
471,102,43.0813240,-76.1857098,1,4
472,32,43.0583208,-76.0451551,1,4
472,65,43.1589717,-76.2597052,1,4
472,102,43.0816717,-76.1857098,1,4
473,32,43.0582985,-76.0444982,1,4
473,65,43.1597079,-76.2597052,1,4
473,102,43.0820194,-76.1857098,1,4
474,32,43.0582762,-76.0438414,1,4
474,65,43.1604441,-76.2597052,1,4
474,102,43.0823671,-76.1857098,1,4
475,32,43.0582538,-76.0431845,1,4
475,65,43.1611804,-76.2597052,1,4
475,102,43.0827148,-76.1857098,1,4
476,32,43.0582315,-76.0425277,1,4
476,65,43.1619166,-76.2597052,1,4
476,102,43.0830625,-76.1857098,1,4
477,32,43.0582091,-76.0418709,1,4
477,65,43.1626528,-76.2597052,1,4
477,102,43.0834102,-76.1857098,1,4
478,32,43.0581868,-76.0412140,1,4
478,65,43.1633890,-76.2597052,1,4
478,102,43.0837579,-76.1857098,1,4
479,32,43.0581645,-76.0405572,1,4
479,65,43.1641252,-76.2597052,1,4
479,102,43.0841056,-76.1857098,1,4
480,32,43.0581421,-76.0399003,1,4
480,65,43.1648614,-76.2597052,1,4
480,102,43.0844533,-76.1857098,1,4
481,32,43.0581198,-76.0392435,1,4
481,65,43.1655976,-76.2597052,1,4
481,102,43.0848010,-76.1857098,1,4
482,32,43.0580974,-76.0385867,1,4
482,65,43.1663338,-76.2597052,1,4
482,102,43.0851487,-76.1857098,1,4
483,32,43.0580751,-76.0379298,1,4
483,65,43.1670701,-76.2597052,1,4
483,102,43.0854964,-76.1857098,1,4
484,32,43.0580527,-76.0372730,1,4
484,65,43.1678063,-76.2597052,1,4
484,102,43.0858441,-76.1857098,1,4
485,32,43.0580304,-76.0366161,1,4
485,65,43.1685425,-76.2597052,1,4
485,102,43.0861918,-76.1857098,1,4
486,32,43.0580081,-76.0359593,1,4
486,65,43.1692787,-76.2597052,1,4
486,102,43.0865395,-76.1857098,1,4
487,32,43.0579857,-76.0353025,1,4
487,65,43.1700149,-76.2597052,1,4
487,102,43.0868868,-76.1856862,1,4
488,32,43.0579634,-76.0346456,1,4
488,65,43.1707511,-76.2597052,1,4
488,102,43.0872328,-76.1856389,1,4
489,32,43.0579410,-76.0339888,1,4
489,65,43.1714873,-76.2597052,1,4
489,102,43.0875766,-76.1855682,1,4
490,32,43.0579187,-76.0333320,1,4
490,65,43.1722235,-76.2597052,1,4
490,102,43.0879175,-76.1854742,1,4
491,32,43.0578963,-76.0326751,1,4
491,65,43.1729597,-76.2597052,1,4
491,102,43.0882545,-76.1853570,1,4
492,32,43.0578740,-76.0320183,1,4
492,65,43.1736960,-76.2597052,1,4
492,102,43.0885868,-76.1852171,1,4
493,32,43.0578517,-76.0313614,1,4
493,65,43.1744322,-76.2597052,1,4
493,102,43.0889137,-76.1850548,1,4
494,32,43.0578293,-76.0307046,1,4
494,65,43.1751684,-76.2597052,1,4
494,102,43.0892343,-76.1848704,1,4
495,32,43.0578070,-76.0300478,1,4
495,65,43.1759046,-76.2597052,1,4
495,102,43.0895496,-76.1846698,1,4
496,32,43.0577846,-76.0293909,1,4
496,65,43.1766408,-76.2597052,1,4
496,102,43.0898592,-76.1844532,1,4
497,32,43.0577623,-76.0287341,1,4
497,65,43.1773770,-76.2597052,1,4
497,102,43.0901628,-76.1842209,1,4
498,32,43.0577400,-76.0280773,1,4
498,65,43.1781132,-76.2597052,1,4
498,102,43.0904597,-76.1839733,1,4
499,32,43.0577176,-76.0274204,1,4
499,65,43.1788494,-76.2597052,1,4
499,102,43.0907498,-76.1837107,1,4
