TimeStep,ID,Latitude,Longitude,finished,level
104,22,43.0643194,-76.0181682,1,2
105,9,43.0768084,-76.2597052,1,2
105,15,43.0998981,-76.0186519,1,2
105,18,43.0914021,-76.0602223,1,2
105,20,43.0993474,-76.1381967,1,2
105,21,42.9982589,-76.2597052,1,2
105,22,43.0648109,-76.0179447,1,2
106,9,43.0773829,-76.2597052,1,2
106,15,43.1004417,-76.0186519,1,2
106,18,43.0917196,-76.0602223,1,2
106,20,43.1001097,-76.1381967,1,2
106,21,42.9988624,-76.2597052,1,2
106,22,43.0652932,-76.0176864,1,2
107,9,43.0779574,-76.2597052,1,2
107,15,43.1009854,-76.0186519,1,2
107,18,43.0920370,-76.0602223,1,2
107,20,43.1008721,-76.1381967,1,2
107,21,42.9994658,-76.2597052,1,2
107,22,43.0657651,-76.0173942,1,2
108,9,43.0785319,-76.2597052,1,2
108,15,43.1015290,-76.0186519,1,2
108,18,43.0923544,-76.0602223,1,2
108,20,43.1016344,-76.1381967,1,2
108,21,43.0000692,-76.2597052,1,2
108,22,43.0662252,-76.0170688,1,2
109,9,43.0791064,-76.2597052,1,2
109,15,43.1020727,-76.0186519,1,2
109,18,43.0926718,-76.0602223,1,2
109,20,43.1023968,-76.1381967,1,2
109,21,43.0006727,-76.2597052,1,2
109,22,43.0666723,-76.0167111,1,2
110,9,43.0796809,-76.2597052,1,2
110,15,43.1026163,-76.0186519,1,2
110,18,43.0929893,-76.0602223,1,2
110,20,43.1031591,-76.1381967,1,2
110,21,43.0012761,-76.2597052,1,2
110,22,43.0671053,-76.0163220,1,2
111,9,43.0802554,-76.2597052,1,2
111,15,43.1031599,-76.0186519,1,2
111,18,43.0933067,-76.0602223,1,2
111,20,43.1039215,-76.1381967,1,2
111,21,43.0018795,-76.2597052,1,2
111,22,43.0675228,-76.0159026,1,2
111,27,43.0470479,-76.2597052,1,2
112,9,43.0808299,-76.2597052,1,2
112,15,43.1037036,-76.0186519,1,2
112,18,43.0936241,-76.0602223,1,2
112,20,43.1046838,-76.1381967,1,2
112,21,43.0024830,-76.2597052,1,2
112,22,43.0679239,-76.0154540,1,2
112,27,43.0476936,-76.2597052,1,2
113,9,43.0814044,-76.2597052,1,2
113,15,43.1042472,-76.0186519,1,2
113,18,43.0939416,-76.0602223,1,2
113,20,43.1054462,-76.1381967,1,2
113,21,43.0030864,-76.2597052,1,2
113,22,43.0683073,-76.0149775,1,2
113,27,43.0483393,-76.2597052,1,2
114,9,43.0819790,-76.2597052,1,2
114,15,43.1047909,-76.0186519,1,2
114,18,43.0942590,-76.0602223,-2,2
114,20,43.1062085,-76.1381967,1,2
114,21,43.0036898,-76.2597052,1,2
114,22,43.0686741,-76.0144771,1,2
114,27,43.0489850,-76.2597052,1,2
115,9,43.0825535,-76.2597052,1,2
115,15,43.1053345,-76.0186519,1,2
115,20,43.1069709,-76.1381967,1,2
115,21,43.0042932,-76.2597052,1,2
115,22,43.0690235,-76.0139537,1,2
115,27,43.0496307,-76.2597052,1,2
116,9,43.0831280,-76.2597052,1,2
116,15,43.1058782,-76.0186519,1,2
116,20,43.1077332,-76.1381967,1,2
116,21,43.0048967,-76.2597052,1,2
116,22,43.0693546,-76.0134086,1,2
116,27,43.0502764,-76.2597052,1,2
117,9,43.0837025,-76.2597052,1,2
117,15,43.1064218,-76.0186519,1,2
117,20,43.1084956,-76.1381967,1,2
117,21,43.0055001,-76.2597052,1,2
117,22,43.0696668,-76.0128430,1,2
117,27,43.0509221,-76.2597052,1,2
118,9,43.0842770,-76.2597052,1,2
118,15,43.1069654,-76.0186519,1,2
118,20,43.1092579,-76.1381967,1,2
118,21,43.0061035,-76.2597052,1,2
118,22,43.0699464,-76.0122462,1,2
118,27,43.0515678,-76.2597052,1,2
119,9,43.0848515,-76.2597052,1,2
119,15,43.1075091,-76.0186519,1,2
119,20,43.1100203,-76.1381967,1,2
119,21,43.0067070,-76.2597052,1,2
119,22,43.0702005,-76.0116284,1,2
119,27,43.0522135,-76.2597052,1,2
120,9,43.0854260,-76.2597052,1,2
120,15,43.1080527,-76.0186519,1,2
120,20,43.1107826,-76.1381967,1,2
120,21,43.0073104,-76.2597052,1,2
120,22,43.0704284,-76.0109918,1,2
120,27,43.0528592,-76.2597052,1,2
121,9,43.0860005,-76.2597052,1,2
121,15,43.1085964,-76.0186519,1,2
121,20,43.1115450,-76.1381967,1,2
121,21,43.0079138,-76.2597052,1,2
121,22,43.0706292,-76.0103383,1,2
121,27,43.0535049,-76.2597052,1,2
122,9,43.0865750,-76.2597052,1,2
122,15,43.1091400,-76.0186519,1,2
122,20,43.1123073,-76.1381967,1,2
122,21,43.0085173,-76.2597052,1,2
122,22,43.0708024,-76.0096701,1,2
122,27,43.0541506,-76.2597052,1,2
123,9,43.0871495,-76.2597052,1,2
123,15,43.1096837,-76.0186519,1,2
123,20,43.1130697,-76.1381967,1,2
123,21,43.0091207,-76.2597052,1,2
123,22,43.0709473,-76.0089895,1,2
123,27,43.0547963,-76.2597052,1,2
124,9,43.0877240,-76.2597052,1,2
124,15,43.1102273,-76.0186519,1,2
124,20,43.1138320,-76.1381967,1,2
124,21,43.0097241,-76.2597052,1,2
124,22,43.0710635,-76.0082986,1,2
124,27,43.0554420,-76.2597052,1,2
125,9,43.0882985,-76.2597052,1,2
125,15,43.1107709,-76.0186519,1,2
125,20,43.1145944,-76.1381967,1,2
125,21,43.0103276,-76.2597052,1,2
125,22,43.0711506,-76.0075997,1,2
125,27,43.0560877,-76.2597052,1,2
126,9,43.0888731,-76.2597052,1,2
126,15,43.1113146,-76.0186519,1,2
126,20,43.1153567,-76.1381967,1,2
126,21,43.0109310,-76.2597052,1,2
126,22,43.0712082,-76.0068952,1,2
126,27,43.0567334,-76.2597052,1,2
127,9,43.0894476,-76.2597052,1,2
127,15,43.1118582,-76.0186519,1,2
127,20,43.1161191,-76.1381967,1,2
127,21,43.0115344,-76.2597052,1,2
127,22,43.0712364,-76.0061872,1,2
127,27,43.0573791,-76.2597052,1,2
128,9,43.0900221,-76.2597052,1,2
128,15,43.1124019,-76.0186519,1,2
128,20,43.1168814,-76.1381967,1,2
128,21,43.0121379,-76.2597052,1,2
128,22,43.0712348,-76.0054783,1,2
128,27,43.0580248,-76.2597052,1,2
129,9,43.0905966,-76.2597052,1,2
129,15,43.1129455,-76.0186519,1,2
129,20,43.1176438,-76.1381967,1,2
129,21,43.0127413,-76.2597052,1,2
129,22,43.0712036,-76.0047706,1,2
129,27,43.0586705,-76.2597052,1,2
130,9,43.0911711,-76.2597052,1,2
130,15,43.1134892,-76.0186519,1,2
130,20,43.1184061,-76.1381967,1,2
130,21,43.0133447,-76.2597052,1,2
130,22,43.0711428,-76.0040665,1,2
130,27,43.0593162,-76.2597052,1,2
131,9,43.0917456,-76.2597052,1,2
131,15,43.1140328,-76.0186519,1,2
131,20,43.1191685,-76.1381967,1,2
131,21,43.0139481,-76.2597052,1,2
131,22,43.0710820,-76.0033625,1,2
131,27,43.0599619,-76.2597052,1,2
131,30,43.0464618,-76.0186519,1,2
132,9,43.0923201,-76.2597052,1,2
132,15,43.1145764,-76.0186519,1,2
132,20,43.1199308,-76.1381967,1,2
132,21,43.0145516,-76.2597052,1,2
132,22,43.0710212,-76.0026584,1,2
132,27,43.0606076,-76.2597052,1,2
132,30,43.0468489,-76.0186519,1,2
133,9,43.0928946,-76.2597052,1,2
133,15,43.1151201,-76.0186519,1,2
133,20,43.1206932,-76.1381967,1,2
133,21,43.0151550,-76.2597052,1,2
133,22,43.0709604,-76.0019543,1,2
133,27,43.0612533,-76.2597052,1,2
133,30,43.0472385,-76.0186519,1,2
134,9,43.0934691,-76.2597052,1,2
134,15,43.1156637,-76.0186519,1,2
134,20,43.1214555,-76.1381967,1,2
134,21,43.0157584,-76.2597052,1,2
134,22,43.0708996,-76.0012503,1,2
134,27,43.0618990,-76.2597052,1,2
134,30,43.0476305,-76.0186519,1,2
135,9,43.0940436,-76.2597052,1,2
135,15,43.1162074,-76.0186519,1,2
135,20,43.1222179,-76.1381967,1,2
135,21,43.0163619,-76.2597052,1,2
135,22,43.0708388,-76.0005462,-2,2
135,27,43.0625447,-76.2597052,1,2
135,30,43.0480250,-76.0186519,1,2
136,9,43.0946181,-76.2597052,1,2
136,15,43.1167510,-76.0186519,1,2
136,20,43.1229802,-76.1381967,1,2
136,21,43.0169653,-76.2597052,1,2
136,27,43.0631904,-76.2597052,1,2
136,30,43.0484219,-76.0186519,1,2
137,9,43.0951926,-76.2597052,1,2
137,15,43.1172947,-76.0186519,1,2
137,20,43.1237426,-76.1381967,1,2
137,21,43.0175687,-76.2597052,1,2
137,27,43.0638361,-76.2597052,1,2
137,30,43.0488212,-76.0186519,1,2
138,9,43.0957671,-76.2597052,1,2
138,15,43.1178383,-76.0186519,1,2
138,20,43.1245049,-76.1381967,1,2
138,21,43.0181722,-76.2597052,1,2
138,27,43.0644818,-76.2597052,1,2
138,30,43.0492230,-76.0186519,1,2
139,9,43.0963417,-76.2597052,1,2
139,15,43.1183819,-76.0186519,1,2
139,20,43.1252673,-76.1381967,1,2
139,21,43.0187756,-76.2597052,1,2
139,27,43.0651275,-76.2597052,1,2
139,30,43.0496272,-76.0186519,1,2
140,9,43.0969162,-76.2597052,1,2
140,15,43.1189256,-76.0186519,1,2
140,20,43.1260296,-76.1381967,1,2
140,21,43.0193790,-76.2597052,1,2
140,27,43.0657732,-76.2597052,1,2
140,30,43.0500338,-76.0186519,1,2
141,9,43.0974907,-76.2597052,1,2
141,15,43.1194692,-76.0186519,1,2
141,20,43.1267920,-76.1381967,1,2
141,21,43.0199825,-76.2597052,1,2
141,27,43.0664189,-76.2597052,1,2
141,30,43.0504429,-76.0186519,1,2
141,32,42.9756087,-76.0792450,1,2
142,9,43.0980652,-76.2597052,1,2
142,15,43.1200129,-76.0186519,1,2
142,20,43.1275543,-76.1381967,1,2
142,21,43.0205859,-76.2597052,1,2
142,27,43.0670646,-76.2597052,1,2
142,30,43.0508543,-76.0186519,1,2
142,32,42.9762400,-76.0792450,1,2
143,9,43.0986397,-76.2597052,1,2
143,15,43.1205565,-76.0186519,1,2
143,20,43.1283167,-76.1381967,1,2
143,21,43.0211893,-76.2597052,1,2
143,27,43.0677103,-76.2597052,1,2
143,30,43.0512683,-76.0186519,1,2
143,32,42.9768712,-76.0792450,1,2
144,9,43.0992142,-76.2597052,1,2
144,15,43.1211002,-76.0186519,1,2
144,20,43.1290790,-76.1381967,1,2
144,21,43.0217928,-76.2597052,1,2
144,27,43.0683560,-76.2597052,1,2
144,30,43.0516846,-76.0186519,1,2
144,32,42.9775025,-76.0792450,1,2
145,9,43.0997887,-76.2597052,1,2
145,15,43.1216438,-76.0186519,1,2
145,20,43.1298414,-76.1381967,1,2
145,21,43.0223962,-76.2597052,1,2
145,27,43.0690017,-76.2597052,1,2
145,30,43.0521034,-76.0186519,1,2
145,32,42.9781337,-76.0792450,1,2
146,9,43.1003632,-76.2597052,1,2
146,15,43.1221874,-76.0186519,1,2
146,20,43.1306037,-76.1381967,1,2
146,21,43.0229996,-76.2597052,1,2
146,27,43.0696474,-76.2597052,1,2
146,30,43.0525246,-76.0186519,1,2
146,32,42.9787650,-76.0792450,1,2
147,9,43.1009377,-76.2597052,1,2
147,15,43.1227311,-76.0186519,1,2
147,20,43.1313661,-76.1381967,1,2
147,21,43.0236030,-76.2597052,1,2
147,27,43.0702931,-76.2597052,1,2
147,30,43.0529483,-76.0186519,1,2
147,32,42.9793918,-76.0792450,1,2
148,9,43.1015122,-76.2597052,1,2
148,15,43.1232747,-76.0186519,1,2
148,20,43.1321284,-76.1381967,1,2
148,21,43.0242065,-76.2597052,1,2
148,27,43.0709388,-76.2597052,1,2
148,30,43.0533744,-76.0186519,1,2
148,32,42.9800143,-76.0792450,1,2
149,9,43.1020867,-76.2597052,1,2
149,15,43.1238184,-76.0186519,1,2
149,20,43.1328908,-76.1381967,1,2
149,21,43.0248099,-76.2597052,1,2
149,27,43.0715845,-76.2597052,1,2
149,30,43.0538029,-76.0186519,1,2
149,32,42.9806324,-76.0792450,1,2
150,9,43.1026612,-76.2597052,1,2
150,15,43.1243620,-76.0186519,1,2
150,20,43.1336531,-76.1381967,1,2
150,21,43.0254133,-76.2597052,1,2
150,27,43.0722302,-76.2597052,1,2
150,30,43.0542339,-76.0186519,1,2
150,32,42.9812461,-76.0792450,1,2
151,9,43.1032358,-76.2597052,1,2
151,15,43.1249057,-76.0186519,1,2
151,20,43.1344155,-76.1381967,1,2
151,21,43.0260168,-76.2597052,1,2
151,27,43.0728759,-76.2597052,1,2
151,30,43.0546673,-76.0186519,1,2
151,32,42.9818554,-76.0792450,1,2
151,36,43.0810536,-76.1500518,1,2
152,9,43.1038103,-76.2597052,1,2
152,15,43.1254493,-76.0186519,1,2
152,20,43.1351778,-76.1381967,1,2
152,21,43.0266202,-76.2597052,1,2
152,27,43.0735216,-76.2597052,1,2
152,30,43.0551031,-76.0186519,1,2
152,32,42.9824603,-76.0792450,1,2
152,36,43.0818150,-76.1500518,-2,2
153,9,43.1043848,-76.2597052,1,2
153,15,43.1259929,-76.0186519,1,2
153,20,43.1359402,-76.1381967,1,2
153,21,43.0272236,-76.2597052,1,2
153,27,43.0741673,-76.2597052,1,2
153,30,43.0555413,-76.0186519,1,2
153,32,42.9830608,-76.0792450,1,2
154,9,43.1049593,-76.2597052,1,2
154,15,43.1265366,-76.0186519,1,2
154,20,43.1367025,-76.1381967,1,2
154,21,43.0278271,-76.2597052,1,2
154,27,43.0748130,-76.2597052,1,2
154,30,43.0559820,-76.0186519,1,2
154,32,42.9836570,-76.0792450,1,2
155,9,43.1055338,-76.2597052,1,2
155,15,43.1270802,-76.0186519,1,2
155,20,43.1374649,-76.1381967,1,2
155,21,43.0284305,-76.2597052,1,2
155,27,43.0754587,-76.2597052,1,2
155,30,43.0564252,-76.0186519,1,2
155,32,42.9842487,-76.0792450,1,2
156,9,43.1061083,-76.2597052,1,2
156,15,43.1276239,-76.0186519,1,2
156,20,43.1382259,-76.1381344,1,2
156,21,43.0290339,-76.2597052,1,2
156,27,43.0761044,-76.2597052,1,2
156,30,43.0568707,-76.0186519,1,2
156,32,42.9848361,-76.0792450,1,2
157,9,43.1066828,-76.2597052,1,2
157,15,43.1281675,-76.0186519,1,2
157,20,43.1389828,-76.1380098,1,2
157,21,43.0296374,-76.2597052,1,2
157,27,43.0767501,-76.2597052,1,2
157,30,43.0573187,-76.0186519,1,2
157,32,42.9854191,-76.0792450,1,2
158,9,43.1072573,-76.2597052,1,2
158,15,43.1287112,-76.0186519,1,2
158,20,43.1397329,-76.1378236,1,2
158,21,43.0302408,-76.2597052,1,2
158,27,43.0773958,-76.2597052,1,2
158,30,43.0577691,-76.0186519,1,2
158,32,42.9859977,-76.0792450,1,2
159,9,43.1078318,-76.2597052,1,2
159,15,43.1292548,-76.0186519,1,2
159,20,43.1404736,-76.1375762,1,2
159,21,43.0308442,-76.2597052,1,2
159,27,43.0780415,-76.2597052,1,2
159,30,43.0582220,-76.0186519,1,2
159,32,42.9865719,-76.0792450,1,2
160,9,43.1084063,-76.2597052,1,2
160,15,43.1297984,-76.0186519,1,2
160,20,43.1412022,-76.1372688,1,2
160,21,43.0314476,-76.2597052,1,2
160,27,43.0786872,-76.2597052,1,2
160,30,43.0586773,-76.0186519,1,2
160,32,42.9871417,-76.0792450,1,2
161,9,43.1089808,-76.2597052,1,2
161,15,43.1303421,-76.0186519,1,2
161,20,43.1419161,-76.1369022,1,2
161,21,43.0320511,-76.2597052,1,2
161,27,43.0793329,-76.2597052,1,2
161,30,43.0591350,-76.0186519,1,2
161,32,42.9877071,-76.0792450,1,2
161,39,43.0536695,-76.2597052,1,2
162,9,43.1095553,-76.2597052,1,2
162,15,43.1308857,-76.0186519,1,2
162,20,43.1426055,-76.1364564,1,2
162,21,43.0326545,-76.2597052,1,2
162,27,43.0799786,-76.2597052,1,2
162,30,43.0595951,-76.0186519,1,2
162,32,42.9882682,-76.0792450,1,2
162,39,43.0543418,-76.2597052,1,2
163,9,43.1101298,-76.2597052,1,2
163,15,43.1314294,-76.0186519,1,2
163,20,43.1432758,-76.1359586,1,2
163,21,43.0332579,-76.2597052,1,2
163,27,43.0806243,-76.2597052,1,2
163,30,43.0600577,-76.0186519,1,2
163,32,42.9888248,-76.0792450,1,2
163,39,43.0550140,-76.2597052,1,2
164,9,43.1107044,-76.2597052,1,2
164,15,43.1319730,-76.0186519,1,2
164,20,43.1439317,-76.1354260,1,2
164,21,43.0338614,-76.2597052,1,2
164,27,43.0812700,-76.2597052,1,2
164,30,43.0605228,-76.0186519,1,2
164,32,42.9893771,-76.0792450,1,2
164,39,43.0556863,-76.2597052,1,2
165,9,43.1112789,-76.2597052,1,2
165,15,43.1325167,-76.0186519,1,2
165,20,43.1445722,-76.1348594,1,2
165,21,43.0344648,-76.2597052,1,2
165,27,43.0819157,-76.2597052,1,2
165,30,43.0609902,-76.0186519,1,2
165,32,42.9899249,-76.0792450,1,2
165,39,43.0563585,-76.2597052,1,2
166,9,43.1118534,-76.2597052,1,2
166,15,43.1330603,-76.0186519,1,2
166,20,43.1451964,-76.1342596,1,2
166,21,43.0350682,-76.2597052,1,2
166,27,43.0825614,-76.2597052,1,2
166,30,43.0614601,-76.0186519,1,2
166,32,42.9904684,-76.0792450,1,2
166,39,43.0570308,-76.2597052,1,2
167,9,43.1124279,-76.2597052,1,2
167,15,43.1336039,-76.0186519,1,2
167,20,43.1458035,-76.1336275,1,2
167,21,43.0356717,-76.2597052,1,2
167,27,43.0832071,-76.2597052,1,2
167,30,43.0619324,-76.0186519,1,2
167,32,42.9910075,-76.0792450,1,2
167,39,43.0577030,-76.2597052,1,2
168,9,43.1130024,-76.2597052,1,2
168,15,43.1341476,-76.0186519,1,2
168,20,43.1463924,-76.1329641,1,2
168,21,43.0362751,-76.2597052,1,2
168,27,43.0838528,-76.2597052,1,2
168,30,43.0624072,-76.0186519,1,2
168,32,42.9915422,-76.0792450,1,2
168,39,43.0583753,-76.2597052,1,2
169,9,43.1135769,-76.2597052,1,2
169,15,43.1346912,-76.0186519,1,2
169,20,43.1469533,-76.1322564,1,2
169,21,43.0368785,-76.2597052,1,2
169,27,43.0844985,-76.2597052,1,2
169,30,43.0628844,-76.0186519,1,2
169,32,42.9920726,-76.0792450,1,2
169,39,43.0590475,-76.2597052,1,2
170,9,43.1141514,-76.2597052,1,2
170,15,43.1352338,-76.0186993,1,2
170,20,43.1474843,-76.1315067,1,2
170,21,43.0374820,-76.2597052,1,2
170,27,43.0851442,-76.2597052,1,2
170,30,43.0633640,-76.0186519,1,2
170,32,42.9925985,-76.0792450,1,2
170,39,43.0597198,-76.2597052,1,2
171,9,43.1147259,-76.2597052,1,2
171,15,43.1357730,-76.0187938,1,2
171,20,43.1479838,-76.1307174,1,2
171,21,43.0380854,-76.2597052,1,2
171,27,43.0857899,-76.2597052,1,2
171,30,43.0638460,-76.0186519,1,2
171,32,42.9931200,-76.0792450,1,2
171,39,43.0603920,-76.2597052,1,2
171,40,43.0326043,-76.0186519,1,2
172,9,43.1153004,-76.2597052,1,2
172,15,43.1363068,-76.0189351,1,2
172,20,43.1484502,-76.1298908,1,2
172,21,43.0386888,-76.2597052,1,2
