TimeStep,ID,Latitude,Longitude,Altitude,SignalStrength,CurrentBasestation,finished
2620,145223894,43.0541637,-76.1668183,2,132.8700224,4,1
2620,792752959,43.0370064,-76.2016634,2,138.8378024,2,1
2620,1586353557,43.0029855,-76.1252078,2,110.9609129,8,-1
2620,2113864688,43.0418216,-76.0355779,2,131.0621005,1,1
2620,1208831842,43.0395731,-76.0421247,2,125.5766359,1,1
2620,340967682,43.0403036,-76.1066129,2,132.616147,7,1
2620,747531185,43.0082584,-76.1248384,2,126.7050529,8,1
2620,1190957684,43.0381588,-76.1442016,2,134.8566204,9,1
2620,1138149036,43.0406002,-76.206044,2,138.4983258,2,1
2620,568941108,43.0316512,-76.0573773,2,123.8301402,1,1
2620,1206822319,43.0234999,-76.0974776,2,133.8797894,8,1
2620,1960352984,43.0545619,-76.1812546,2,134.1998119,5,1
2620,742993563,43.0642904,-76.1248087,2,126.4430117,3,1
2620,1759506185,43.0509412,-76.1426269,2,129.6843424,3,1
2630,141452652,43.0767965,-76.1686585,2,148.0160908,-1,1
2630,747531185,43.0066381,-76.1248384,2,123.8301402,8,1
2630,151660478,43.0510143,-76.1090366,2,137.5437912,1,1
2630,371516477,43.0461089,-76.1655913,2,136.7978848,0,1
2630,2128074409,43.0543234,-76.1516984,2,131.7159423,6,1
2630,1820036637,43.0187197,-76.1280998,2,132.9951287,9,1
2630,358625973,43.055636,-76.197969,2,137.7977787,5,1
2630,479655051,43.0520337,-76.1297625,2,119.5999386,6,1
2630,1216679413,43.0544381,-76.1537801,2,145.3611212,-1,1
2630,1928891632,43.0771344,-76.1326255,2,111.6195502,3,1
2630,652428521,43.0758031,-76.1567427,2,130.0989404,4,1
2630,1206822319,43.0234999,-76.0996859,2,133.420524,8,1
2630,746511033,43.0267876,-76.1952685,2,135.0782763,0,1
2630,1487613620,43.0540924,-76.1259379,2,135.3894853,4,1
2630,1222458579,43.0328242,-76.082829,2,138.4457548,1,1
2630,605517711,43.04637,-76.2073031,2,136.8738126,5,1
2630,896572600,43.0380341,-76.110319,2,134.8566011,7,1
2630,1165000269,43.0379646,-76.1486814,2,134.9351076,4,1
2630,2011220439,43.054124,-76.1341399,2,130.9850181,7,1
2640,1208831842,43.0395731,-76.0465425,2,118.5653608,1,1
2640,995067429,43.0243952,-76.1092002,2,126.7050529,9,1
2640,1168659782,43.052561,-76.1116233,2,135.4444678,6,1
2640,505318043,43.0442631,-76.2074192,2,138.1617363,5,1
2640,1819196624,43.0787096,-76.1150665,2,137.6712702,4,1
2640,1813008920,43.018758,-76.1326739,2,136.4441779,9,1
2640,729788848,43.0142637,-76.1370074,2,134.3215255,8,1
2640,792752959,43.0352241,-76.2003381,2,138.9057791,2,1
2640,340967682,43.0403036,-76.1110308,2,133.9301418,7,1
2640,2040606665,43.0315511,-76.1883023,2,138.0536125,0,1
2640,141452652,43.0767965,-76.1664483,2,147.7992561,-1,1
2640,896572600,43.0364138,-76.110319,2,136.0703174,7,1
2640,911586932,43.0119,-76.1932155,2,#NAME?,0,-1
2640,568941108,43.0316512,-76.0617946,2,125.8872307,1,1
2640,151660478,43.049394,-76.1090366,2,137.4150525,1,1
2640,358625973,43.0551499,-76.1990737,2,137.2448811,5,1
2640,984909519,43.0320797,-76.1111744,2,139.3773873,7,1
2640,1720449950,43.0670245,-76.1332887,2,120.1596198,3,1
2640,2049892818,43.0424715,-76.1274316,2,129.502118,7,1
2640,479655051,43.0504135,-76.1297625,2,115.4477493,6,1
2641,1970806277,43.0209103,-76.111953,2,134.79205,7,-1
2650,203330175,43.0779431,-76.1632791,2,139.5924772,5,1
2650,371516477,43.0461089,-76.1700096,2,136.3302213,0,1
2650,1960352984,43.0545619,-76.1746263,2,136.0687644,5,1
2650,896572600,43.0347936,-76.110319,2,137.1934345,7,1
2650,1683521141,43.0006798,-76.1322854,2,105.6781752,8,1
2650,746511033,43.0235471,-76.1952685,2,132.0357438,0,1
2650,2128074409,43.0543234,-76.1472796,2,128.3544208,6,1
2650,729602319,43.0535343,-76.1181465,2,136.4447613,9,1
2650,2049892818,43.0408513,-76.1274316,2,129.9582003,7,1
2650,1222458579,43.0337964,-76.0857003,2,129.8061824,1,1
2650,358625973,43.0536917,-76.1990737,2,137.5430949,5,1
2650,1138149036,43.0381698,-76.2038351,2,138.4223216,2,1
2650,1475682759,43.0505274,-76.2376105,2,130.3534326,2,1
2650,1820036637,43.0154792,-76.1280998,2,132.7889578,9,1
2650,1295028987,43.0362634,-76.1088278,2,138.059643,9,1
2650,1605518656,43.037895,-76.1237793,2,130.5491322,9,1
2650,792752959,43.0336039,-76.2003381,2,138.5854755,2,1
2650,1452353921,43.0814832,-76.1477948,2,130.0655759,3,1
2650,151660478,43.0477738,-76.1090366,2,137.3087664,1,1
2652,1683521141,43.0006798,-76.1322854,2,105.6781752,8,-1
2660,1149002897,43.08051,-76.1654711,2,147.8916877,-1,1
2660,203330175,43.0779431,-76.1610688,2,147.3503366,-1,1
2660,1720449950,43.063784,-76.1332887,2,126.7050529,3,1
2660,2145640766,43.046836,-76.1783614,2,133.7089679,6,1
2660,313681917,43.0819376,-76.1583213,2,147.1262208,-1,1
2660,1759506185,43.0498071,-76.1355571,2,129.5935488,3,1
2660,652428521,43.0758031,-76.1501121,2,134.5760652,4,1
2660,1819196624,43.0787096,-76.1106459,2,138.6485439,4,1
2660,896572600,43.0331733,-76.110319,2,138.2392713,7,1
2660,746511033,43.0219268,-76.1952685,2,130.2095423,0,1
2660,1192324107,43.0539121,-76.1806678,2,133.620216,4,1
2660,1452353921,43.0814832,-76.1455844,2,128.0979394,3,1
2660,1222458579,43.0337964,-76.087909,2,130.7075394,1,1
2660,1216679413,43.0544381,-76.1471518,2,144.4871954,-1,1
2660,1813008920,43.0155174,-76.1326739,2,135.168912,8,1
2660,363035196,43.0235555,-76.1113436,2,131.710981,8,1
2660,1960352984,43.0545619,-76.1724168,2,131.9493007,4,1
2660,995067429,43.0211547,-76.1092002,2,120.1596198,9,1
2660,747531185,43.0017773,-76.1248384,2,107.1158817,8,1
2670,1820036637,43.0122386,-76.1280998,2,132.0357438,8,1
2670,340967682,43.0356048,-76.1110308,2,136.8738126,7,1
2670,145223894,43.0541637,-76.1557712,2,135.6781752,4,1
2670,1720449950,43.0621638,-76.1332887,2,129.0588537,3,1
2670,1943922016,43.0681894,-76.1120192,2,133.163017,3,1
2670,743144272,43.0767075,-76.1833424,2,134.6474042,5,1
2670,1216679413,43.0544381,-76.1449424,2,144.18119,-1,1
2670,1222458579,43.0337964,-76.0901177,2,131.5551647,1,1
2670,1149002897,43.08051,-76.1632607,2,139.7433586,5,1
2670,1206822319,43.0234999,-76.1085192,2,131.7018667,8,1
2670,1509637110,43.0133818,-76.1298793,2,134.3054504,9,1
2670,1452353921,43.0814832,-76.143374,2,125.8872307,3,1
2670,2145640766,43.0471601,-76.1799078,2,134.0445922,6,1
2670,1819196624,43.0780615,-76.1095407,2,130.5690387,7,1
2670,729788848,43.0094029,-76.1370074,2,129.5777175,8,1
2670,2040606665,43.0300929,-76.1838851,2,137.6927816,0,1
2670,1475682759,43.0505274,-76.2331919,2,129.1068863,5,1
2670,1208831842,43.0395731,-76.0531692,2,107.1158817,1,1
2670,498171643,43.0599704,-76.1343618,2,131.2141863,7,1
2670,2049892818,43.0376107,-76.1274316,2,130.9609129,7,1
2680,162437622,43.0343751,-76.1237525,2,130.8397136,7,1
2680,2023263453,43.0134497,-76.1885856,2,105.6781752,0,1
2680,1960352984,43.0545618,-76.167998,2,131.9493007,4,1
2680,1049193918,43.0320371,-76.1222226,2,136.887013,9,1
2680,1216679413,43.0544381,-76.142733,2,144.195177,-1,1
2680,151660478,43.042913,-76.1090366,2,137.1086176,1,1
2680,1943922016,43.0665691,-76.1120192,2,133.620216,3,1
2680,742993563,43.0642904,-76.1115499,2,134.5603013,3,1
2680,1759506185,43.0465666,-76.1355571,2,131.3927951,3,1
2680,2034512125,43.0277784,-76.1936223,2,135.6926436,0,1
2680,877160672,43.0555557,-76.1930121,2,130.2621086,5,1
2680,1509637110,43.0117615,-76.1298793,2,131.0311164,8,1
2680,340967682,43.0339846,-76.1110308,2,137.9263235,7,1
2680,797554945,43.0288771,-76.1852505,2,136.4441779,0,1
2680,405926939,43.0447131,-76.1108246,2,135.6781752,6,1
2680,371516477,43.0461089,-76.176637,2,135.7753023,0,1
2680,479655051,43.0439325,-76.1297625,2,111.6195502,6,1
2680,792752959,43.0321456,-76.1959209,2,130.2621086,2,1
2680,896572600,43.0299328,-76.110319,2,133.5607429,9,1
2682,729602319,43.0535343,-76.1110764,2,136.2436507,9,-1
2690,505318043,43.0405365,-76.2054312,2,138.9001279,2,1
2690,652428521,43.0758031,-76.1434815,2,138.0716956,4,1
2690,1613968008,43.0773696,-76.1091995,2,134.4811946,3,1
2690,1527037655,43.0513836,-76.1322043,2,138.6259468,3,1
2690,1222458579,43.0337964,-76.0945351,2,133.0969101,1,1
2690,81295545,43.0489741,-76.12753,2,117.8459643,6,1
2690,1168659782,43.0444598,-76.1116233,2,131.1546133,7,1
2690,1271527336,43.0392256,-76.1116102,2,136.4305208,6,1
2690,529384732,43.0348247,-76.1356372,2,135.7385684,8,1
2690,1487613620,43.0540924,-76.1126814,2,138.4843523,4,1
2690,2023263453,43.0118294,-76.1885856,2,#NAME?,0,1
2690,2128074409,43.0543234,-76.1384419,2,122.1237135,6,1
2690,605517711,43.0489624,-76.1989083,2,138.8661691,5,1
2690,141452652,43.0767965,-76.1553971,2,132.1501161,4,1
2690,2034512125,43.0261582,-76.1936223,2,134.3215255,0,1
2690,371516477,43.0461089,-76.1788461,2,135.6344849,0,1
2690,1165000269,43.0379646,-76.1619345,2,137.9263235,6,1
2690,1928891632,43.0674129,-76.1326255,2,117.8459643,3,1
2690,568941108,43.0316512,-76.0728376,2,133.5607429,1,1
2700,1759506185,43.043326,-76.1355571,2,132.9734521,3,1
2700,151660478,43.0396725,-76.1090366,2,137.0845124,1,1
2700,1613968008,43.0773696,-76.1069892,2,135.8221416,3,1
2700,1475682759,43.0505274,-76.226564,2,127.9415915,5,1
2700,141452652,43.0767965,-76.1531869,2,133.5607429,4,1
2700,831460044,43.0366487,-76.1352009,2,132.5788632,9,1
2700,1943922016,43.0633286,-76.1120192,2,134.9181306,3,1
2700,1206822319,43.0220417,-76.1129358,2,130.5839487,8,1
2700,2145640766,43.0479702,-76.1849889,2,135.651329,6,1
2700,505318043,43.0394023,-76.2049894,2,138.2749017,2,1
2700,2049892818,43.03275,-76.1274316,2,138.9001279,9,1
2700,803259591,43.0359754,-76.0302761,2,135.0782763,1,1
2700,1960352984,43.0545618,-76.1635791,2,132.616147,4,1
2700,729788848,43.0045421,-76.1370074,2,123.4101134,8,1
2700,313681917,43.0819376,-76.1494796,2,134.2448944,6,1
2700,605517711,43.0504206,-76.1989083,2,139.0630256,5,1
2700,498171643,43.0551097,-76.1343618,2,130.9609129,7,1
2700,1190957684,43.0381587,-76.1618723,2,134.709075,0,1
2700,1820036637,43.0073778,-76.1280998,2,125.5766359,8,1
2700,2040606665,43.0252321,-76.1838851,2,133.9052856,0,1
2710,2145640766,43.0487803,-76.1856517,2,135.6546951,6,1
2710,498171643,43.0534894,-76.1343618,2,130.9850181,7,1
2710,1271527336,43.0359851,-76.1116102,2,137.3980132,6,1
2710,1487613620,43.051338,-76.1122395,2,138.2823508,1,1
2710,1192324107,43.0539121,-76.1696207,2,132.7708748,4,1
2710,813043374,43.0369453,-76.202545,2,138.3694424,2,1
2710,162437622,43.0295143,-76.1237525,2,135.6781752,9,1
2710,1168659782,43.0412193,-76.1116233,2,133.7131287,7,1
2710,151660478,43.0380522,-76.1090366,2,137.0845124,1,1
2710,2128074409,43.0543234,-76.134023,2,122.1237135,6,1
2710,1714469509,43.0771498,-76.1787575,2,148.9973542,-1,1
2710,2034512125,43.0229176,-76.1936223,2,131.0621005,0,1
2710,797554945,43.0240163,-76.1852505,2,132.178553,0,1
2710,1975012531,43.0207306,-76.1868504,2,127.9415915,0,1
2710,2049892818,43.0311297,-76.1274316,2,138.0957673,9,1
2710,317120986,43.038994,-76.2046109,2,138.2749017,2,1
2710,743144272,43.0767075,-76.1745014,2,133.7089679,3,1
2710,1527037655,43.0481431,-76.1322043,2,130.5491322,3,1
2710,203330175,43.0779431,-76.1500175,2,146.3396663,-1,1
2710,529384732,43.0315842,-76.1356372,2,134.4827349,8,1
2720,1061339580,43.0215095,-76.1092662,2,120.1596198,9,1
2720,1190957684,43.0389689,-76.1645229,2,134.5963964,0,1
2720,2128074409,43.0543234,-76.1318136,2,122.1237135,6,1
2720,813043374,43.0366212,-76.2012198,2,138.8378024,2,1
2720,2049892818,43.0295094,-76.1274316,2,137.2833332,9,1
2720,505318043,43.0379441,-76.2032223,2,138.6143964,2,1
2720,743144272,43.0767075,-76.1722912,2,132.9899809,3,1
2720,605517711,43.053013,-76.1986874,2,138.2392713,5,1
2720,151660478,43.036432,-76.1090366,2,136.9297846,8,1
2720,1138149036,43.0316887,-76.1985341,2,139.3282527,2,1
2720,203330175,43.0779431,-76.1478072,2,146.2936358,-1,1
2720,529384732,43.029964,-76.1356372,2,130.3382563,9,1
2720,926807714,43.0382837,-76.1433674,2,137.2195274,8,1
2720,568941108,43.0316512,-76.0794635,2,137.1934345,1,1
2720,812010646,43.0573783,-76.1191375,2,133.6456216,7,1
2720,2040606665,43.0219916,-76.1838851,2,130.6534425,0,1
2720,2034512125,43.0212974,-76.1936223,2,129.0588537,0,1
2720,1216679413,43.0544381,-76.1338952,2,133.0928136,4,1
2720,1181314646,43.0786942,-76.1647167,2,139.2419949,5,1
2720,1813008920,43.0057959,-76.1326739,2,123.0907171,8,1
2730,1943922016,43.0584679,-76.1120192,2,137.2833332,3,1
2730,1806070731,43.0490124,-76.2416336,2,129.8325192,2,1
2730,1206822319,43.0212315,-76.1182356,2,129.5506024,8,1
2730,1714469509,43.0771498,-76.174337,2,148.5885006,-1,1
2730,1928891632,43.0609319,-76.1326255,2,130.0989404,3,1
2730,162437622,43.0262738,-76.1237525,2,133.5351711,9,1
2730,1720449950,43.0524423,-76.1332887,2,138.059643,3,1
2730,812010646,43.0573783,-76.116928,2,132.0357438,7,1
2730,896572600,43.0218315,-76.110319,2,122.0002165,9,1
2730,813043374,43.035325,-76.2009989,2,138.4223216,2,1
2730,803259591,43.0359754,-76.0369024,2,130.2095423,1,1
2730,1960352984,43.0545618,-76.1569508,2,134.7326636,4,1
2730,203330175,43.0779431,-76.1455969,2,138.1377862,4,1
2730,746511033,43.0105849,-76.1952685,2,107.1158817,0,1
2730,591705340,43.0442984,-76.2073637,2,138.1617363,5,1
2730,1819196624,43.06834,-76.1095407,2,134.2166813,7,1
2730,743144272,43.0767075,-76.170081,2,132.2246091,3,1
2730,1326115315,43.0790802,-76.1705847,2,138.1273756,5,1
2730,1222458579,43.0337964,-76.1033698,2,135.7385684,1,1
2730,1975012531,43.0174901,-76.1868504,2,122.1237135,0,1
2739,1509637110,43.002526,-76.1303208,2,110.9609129,8,-1
2740,1475682759,43.0505274,-76.2177269,2,129.1068863,5,1
2740,797554945,43.0191555,-76.1852505,2,125.9484709,0,1
2740,1206822319,43.0212315,-76.1204438,2,139.3282527,8,1
2740,1878663939,43.0493906,-76.1838415,2,137.9263235,4,1
2740,1149002897,43.08051,-76.1477881,2,138.0295715,7,1
2740,358625973,43.0455904,-76.2057015,2,138.0716956,5,1
2740,813043374,43.0345149,-76.2001154,2,138.7351677,2,1
2740,1975012531,43.0158698,-76.1868504,2,117.8459643,0,1
2740,1208831842,43.0395731,-76.0686314,2,128.0979394,1,1
2740,1487613620,43.0464772,-76.1122395,2,129.2380702,7,1
2740,1819196624,43.0667198,-76.1095407,2,132.8700224,7,1
2740,591705340,43.0438123,-76.2084682,2,137.8346354,5,1
2740,2034512125,43.0180569,-76.1936223,2,123.8301402,0,1
2740,2011220439,43.0363012,-76.1341399,2,127.9415915,6,1
2740,145223894,43.0541636,-76.1403053,2,131.1857598,4,1
2740,1820036637,43.0012208,-76.1276583,2,107.1158817,8,-1
2740,2040606665,43.018751,-76.1838851,2,126.4430117,0,1
2740,1714469509,43.0771498,-76.1721268,2,148.3810608,-1,1
2746,896572600,43.0194011,-76.1100982,2,114.709075,9,-1
2750,1613968008,43.073643,-76.1016846,2,136.9331095,7,1
2750,2011220439,43.0346809,-76.1341399,2,130.0989404,6,1
2750,1192324107,43.0539121,-76.1607831,2,134.2166813,4,1
2750,1975012531,43.0142496,-76.1868504,2,111.6195502,0,1
2750,2040420858,43.0372301,-76.0439438,2,122.1237135,1,1
2750,591705340,43.0426782,-76.2080264,2,138.706514,5,1
2750,162437622,43.0230333,-76.1237525,2,131.4081993,9,1
2750,358625973,43.0449423,-76.2065852,2,138.0957673,5,1
2750,792752959,43.0292292,-76.1846568,2,137.0378645,0,1
2750,505318043,43.0353517,-76.2007927,2,138.9057791,2,1
2750,1806070731,43.0490124,-76.2372151,2,132.1501161,5,1
2750,2113864688,43.0418216,-76.0642946,2,122.1237135,1,1
2750,2034512125,43.0164366,-76.1936223,2,120.1596198,0,1
2750,1878663939,43.0493906,-76.1860507,2,138.3694424,4,1
2750,1206822319,43.0212315,-76.1226521,2,139.1797273,8,1
2750,1452353921,43.0814832,-76.1256908,2,120.8326745,3,1
2750,81295545,43.0392525,-76.12753,2,124.6822288,6,1
2750,1168659782,43.0347382,-76.1116233,2,138.1377862,7,1
2760,1208831842,43.0395731,-76.0730492,2,132.0357438,1,1
2760,2040420858,43.0388503,-76.0439438,2,122.1237135,1,1
2760,1326115315,43.0790802,-76.1639538,2,139.4549223,5,1
2760,1943922016,43.0536071,-76.1120192,2,129.6843424,3,1
2760,1487613620,43.0432367,-76.1122395,2,131.8039422,7,1
2760,561923369,43.0437613,-76.2306863,2,138.0603891,0,1
2760,813043374,43.0320845,-76.1992319,2,138.8378024,2,1
2760,871760123,43.0436865,-76.2249176,2,135.0782763,2,1
2760,1960352984,43.0545618,-76.1503225,2,137.308905,4,1
2760,2034512125,43.0148163,-76.1936223,2,115.1012173,0,1
2760,479655051,43.0309704,-76.1297625,2,133.7551437,6,1
2760,141452652,43.0767965,-76.1399255,2,130.1341983,4,1
2760,797554945,43.015915,-76.1852505,2,119.5999386,0,1
2760,145223894,43.0541636,-76.1358864,2,132.5916428,4,1
2760,1898171414,43.0379707,-76.1301772,2,136.5300102,8,1
2760,2011220439,43.0330607,-76.1341399,2,131.9493007,6,1
2760,1190957684,43.0443157,-76.1656274,2,136.2918165,0,1
2760,1975012531,43.0126293,-76.1868504,2,101.1341116,0,1
2760,405926939,43.0317511,-76.1108246,2,139.3773873,7,1
2770,1216679413,43.0544381,-76.1228481,2,129.0588537,6,1
2770,1605518656,43.0276874,-76.1114098,2,131.5182297,7,1
2770,1819196624,43.061859,-76.1095407,2,128.2524333,7,1
2770,1487613620,43.0416165,-76.1122395,2,133.0925907,7,1
2770,1222458579,43.0337964,-76.1122046,2,136.3688862,9,1
2770,533042699,43.059647,-76.129742,2,133.7284926,4,1
2770,1326115315,43.0790802,-76.1617434,2,139.8730485,5,1
2770,2049892818,43.0214081,-76.1274316,2,133.620216,9,1
2770,1149002897,43.08051,-76.141157,2,136.770108,7,1
2770,1759506185,43.0319842,-76.1355571,2,134.4827349,8,1
2770,561923369,43.0437613,-76.2284772,2,137.7316756,0,1
2770,498171643,43.0437679,-76.1343618,2,132.5916428,3,1
2770,1928891632,43.0544509,-76.1326255,2,136.327634,3,1
2770,1975012531,43.0114951,-76.1875128,2,96.64727528,0,1
2770,877160672,43.0484265,-76.2011869,2,138.2749017,5,1
2770,145223894,43.0541636,-76.133677,2,133.2516293,4,1
2770,605517711,43.0538231,-76.1891869,2,131.710981,5,1
2770,1271527336,43.0262635,-76.1116102,2,131.1667742,6,1
2770,571242533,43.0308032,-76.0495862,2,125.5766359,1,1
2770,1960352984,43.0545618,-76.1481131,2,138.1617363,4,1
2778,340967682,43.0185921,-76.11081,2,107.1158817,9,-1
2780,358625973,43.0425119,-76.2072479,2,138.9958665,5,1
2780,446250174,43.0550202,-76.2333228,2,132.2246091,2,1
2780,1487613620,43.0399962,-76.1122395,2,134.3215255,7,1
2780,605517711,43.0538231,-76.1869775,2,132.489053,5,1
2780,813043374,43.0320845,-76.1948147,2,130.7075394,2,1
2780,145223894,43.0541636,-76.1314676,2,133.8913551,4,1
2780,797554945,43.0126745,-76.1852505,2,111.6195502,0,1
2780,2040606665,43.01227,-76.1838851,2,115.1012173,0,1
2780,141452652,43.0767965,-76.135505,2,131.8062977,4,1
2780,1165000269,43.0462279,-76.1692242,2,130.0671854,6,1
2780,1138149036,43.0265039,-76.1925709,2,134.3054504,0,1
2780,1376803062,43.0152844,-76.1307599,2,134.3215255,8,1
2780,123598100,43.0380737,-76.1301582,2,131.6470469,7,1
2780,652428521,43.0732106,-76.1273471,2,134.1091762,4,1
2780,203330175,43.0779431,-76.1345455,2,132.4072593,4,1
2780,1168659782,43.0298775,-76.1116233,2,130.8397136,7,1
2780,704470842,43.0369675,-76.1360934,2,136.3206307,8,1
2780,2128074409,43.0543234,-76.118557,2,131.7159423,6,1
2780,162437622,43.0181725,-76.1237525,2,129.1905197,9,1
2790,2063145537,43.0749404,-76.1757755,2,136.3971586,5,1
2790,1752291184,43.083322,-76.1806824,2,149.1976633,-1,1
2790,1138149036,43.0248836,-76.1925709,2,132.7708748,0,1
2790,652428521,43.0715904,-76.1273471,2,134.0560127,4,1
2790,533042699,43.059647,-76.1253228,2,135.030791,4,1
2790,1487613620,43.038376,-76.1122395,2,135.4959507,7,1
2790,2011220439,43.0281999,-76.1341399,2,136.327634,6,1
2790,2145640766,43.0541271,-76.194047,2,135.9080138,2,1
2790,479655051,43.0261096,-76.1297625,2,137.6056735,6,1
2790,358625973,43.0417018,-76.2065852,2,138.4574556,2,1
2790,2128074409,43.0543234,-76.1163476,2,133.2068409,6,1
2790,505318043,43.0321111,-76.1968171,2,129.8061824,2,1
2790,81295545,43.0327715,-76.12753,2,132.616147,6,1
2790,313681917,43.0785351,-76.1344488,2,134.0445922,6,1
2790,571242533,43.0308032,-76.0540034,2,125.5766359,1,1
2790,1376803062,43.0136641,-76.1307599,2,132.7889578,8,1
2790,871760123,43.0436865,-76.2182904,2,136.0703174,2,1
2790,1165000269,43.0462279,-76.1714333,2,130.9657375,6,1
2790,561923369,43.0437613,-76.2240591,2,135.168912,2,1
2790,1806070731,43.0490124,-76.2283782,2,130.0655759,5,1
2800,479655051,43.0244894,-76.1297625,2,138.6777972,6,1
2800,792752959,43.0211279,-76.1846568,2,129.4148549,0,1
2800,2113864688,43.0418216,-76.0753395,2,133.577763,1,1
2800,743144272,43.0767075,-76.1546094,2,135.0782763,3,1
2800,1979924913,43.0758319,-76.1761098,2,148.7113975,-1,1
2800,279954006,43.033912,-76.1319866,2,135.0449067,8,1
2800,1149002897,43.08051,-76.1345259,2,135.4750777,7,1
2800,371516477,43.0516177,-76.1925432,2,130.8397136,5,1
2800,529384732,43.0192702,-76.1378455,2,138.0716956,8,1
2800,803259591,43.0359754,-76.0523638,2,107.1158817,1,1
2800,893705388,43.0450108,-76.2348824,2,136.4441779,2,1
2800,813043374,43.0320845,-76.1903974,2,138.6259468,0,1
2800,446250174,43.0582608,-76.2333228,2,133.7089679,2,1
2800,1208831842,43.039573,-76.0818848,2,137.5430949,1,1
2800,1181314646,43.0786942,-76.1470343,2,146.4238808,-1,1
2800,1960352984,43.0545618,-76.1414847,2,130.5839487,4,1
2800,1878663939,43.0524691,-76.1917949,2,138.0957673,4,1
2800,1216679413,43.0544381,-76.1162198,2,133.5607429,6,1
2800,145223894,43.0541636,-76.1270487,2,135.1012173,4,1
2800,652428521,43.0699701,-76.1273471,2,134.0407832,4,1
2810,831460044,43.0202841,-76.1365259,2,138.2273728,9,1
2810,2016571394,43.0809486,-76.1825234,2,135.5091579,5,1
2810,704470842,43.0371295,-76.1420572,2,135.2165948,7,1
2810,498171643,43.0372869,-76.1343618,2,135.344754,3,1
2810,803259591,43.0359754,-76.0545725,2,107.1158817,1,1
2810,1806070731,43.0490123,-76.2239597,2,130.0655759,5,1
2810,1168659782,43.0250167,-76.1116233,2,126.8910801,9,1
2810,1475682759,43.0505273,-76.2022618,2,136.887013,5,1
2810,1376803062,43.0104236,-76.1307599,2,129.0588537,8,1
2810,358625973,43.0402435,-76.2048181,2,138.5854755,2,1
2810,1487613620,43.0351354,-76.1122395,2,137.6430769,7,1
2810,1271527336,43.0197825,-76.1116102,2,129.7268509,8,1
2810,561923369,43.0437613,-76.2196411,2,135.8364512,2,1
2810,2018377268,43.0509231,-76.1991904,2,138.3694424,5,1
2810,405926939,43.0236498,-76.1108246,2,133.3845161,7,1
2810,1927458542,43.0317272,-76.1898799,2,138.6259468,0,1
2810,203330175,43.077943,-76.1279147,2,134.4753677,4,1
2810,81295545,43.029531,-76.12753,2,135.4444678,6,1
2810,1049193918,43.0109737,-76.1222226,2,128.3544208,9,1
2810,871760123,43.0436865,-76.2138723,2,137.1934345,2,1
2820,1475682759,43.0505273,-76.2000525,2,137.8897257,5,1
2820,2113864688,43.0418216,-76.0797575,2,136.327634,1,1
2820,1222458579,43.0337964,-76.123248,2,138.1497667,9,1
2820,1206822319,43.0155606,-76.1297181,2,135.0098833,8,1
2820,1759506185,43.0238829,-76.1355571,2,138.4223216,9,1
2820,591705340,43.0371693,-76.2022832,2,138.3694424,2,1
2820,2016571394,43.0809486,-76.180313,2,136.0361188,5,1
2820,568941108,43.0342436,-76.0975747,2,137.5430949,9,1
2820,2011220439,43.0233391,-76.1341399,2,129.5935488,6,1
2820,1927458542,43.0312411,-76.1885547,2,138.0536125,0,1
2820,1527037655,43.0303203,-76.1322043,2,134.3215255,6,1
2820,145223894,43.0541636,-76.1226299,2,136.2243344,4,1
2820,141452652,43.0732319,-76.1317476,2,132.6807509,4,1
2820,871760123,43.0436865,-76.2116633,2,137.8346354,2,1
2820,571242533,43.0308032,-76.0606291,2,126.4430117,1,1
2820,2145640766,43.053479,-76.1984658,2,135.1012173,2,1
2820,162437622,43.0116914,-76.1237525,2,129.1905197,9,1
2820,1168659782,43.0233964,-76.1116233,2,124.1321172,9,1
2820,479655051,43.0212488,-76.1297625,2,130.5839487,6,1
2820,279954006,43.0306715,-76.1319866,2,133.7089679,8,1
2830,2113864688,43.0418216,-76.0819665,2,137.505403,1,1
2830,1928891632,43.0447293,-76.1326255,2,132.2070796,3,1
2830,652428521,43.0651094,-76.1273471,2,124.1321172,3,1
2830,1181314646,43.0786942,-76.1404034,2,146.6805287,-1,1
2830,317120986,43.0317029,-76.1900338,2,138.5912649,0,1
2830,1487613620,43.0318949,-76.1122395,2,129.5506024,7,1
2830,926807714,43.0408761,-76.1636888,2,138.3281652,6,1
2830,1979924913,43.0758319,-76.1694792,2,148.0784982,-1,1
2830,358625973,43.0384612,-76.2034927,2,138.4223216,2,1
2830,2016571394,43.0809486,-76.1781026,2,129.7042679,4,1
2830,1326115315,43.0790801,-76.1484815,2,130.9585321,3,1
2830,162437622,43.0100712,-76.1237525,2,129.7042679,9,1
2830,813043374,43.0283579,-76.1890723,2,136.327634,0,1
2830,1138149036,43.0184026,-76.1925709,2,123.7399749,0,1
2830,2145640766,43.0523449,-76.1989077,2,134.6073435,2,1
2830,1819196624,43.0521375,-76.1095407,2,123.7399749,7,1
2830,704470842,43.0371295,-76.1464748,2,136.2950212,7,1
2830,533042699,43.059647,-76.1164843,2,137.3087664,4,1
2830,1206822319,43.0139403,-76.1297181,2,133.5607429,8,1
2830,313681917,43.0720541,-76.1344488,2,130.9657375,6,1
2840,40417408,43.0506179,-76.2370836,2,130.2621086,2,1
2840,1475682759,43.0521476,-76.198506,2,138.4223216,5,1
