Time_Step,UAV_ID,Latitude,Longitude,Signal_strength,Current_Basestation,Finished,Trajectory
145.0,1412518010.0,43.0292152,-76.1195901,100000.0,22.0,1.0,-1.0
145.0,2000837668.0,43.0669697,-76.1671636,100000.0,15.0,1.0,-1.0
145.0,1479738140.0,43.0166883,-76.1775941,100000.0,15.0,1.0,-1.0
145.0,1706426798.0,43.0741607,-76.17417259999999,100000.0,15.0,1.0,-1.0
145.0,111771612.0,43.0083369,-76.12885279999999,100000.0,6.0,1.0,-1.0
145.0,1626916843.0,43.0708467,-76.1619617,100000.0,22.0,1.0,-1.0
145.0,1448302613.0,43.0358322,-76.2224428,100000.0,24.0,1.0,-1.0
145.0,1115032393.0,43.0321467,-76.1886064,100000.0,28.0,1.0,-1.0
145.0,847111773.0,43.017365500000004,-76.1729804,100000.0,15.0,1.0,-1.0
145.0,773537757.0,43.071146500000005,-76.18576180000001,100000.0,15.0,1.0,-1.0
145.0,262145271.0,43.004656700000005,-76.13214350000001,100000.0,6.0,1.0,-1.0
145.0,173553722.0,43.0292546,-76.1193162,100000.0,22.0,1.0,-1.0
145.0,916751106.0,43.032078000000006,-76.1245855,100000.0,22.0,1.0,-1.0
145.0,1220103581.0,43.0442979,-76.22991359999999,100000.0,24.0,1.0,-1.0
145.0,1035385748.0,43.0523236,-76.2253797,100000.0,36.0,1.0,-1.0
145.0,1512812986.0,43.0233684,-76.080928,100000.0,12.0,1.0,-1.0
145.0,1609183561.0,43.035444700000006,-76.1832562,100000.0,28.0,1.0,-1.0
145.0,1376411273.0,43.0323253,-76.1321035,100000.0,27.0,1.0,-1.0
145.0,1314232983.0,43.0534234,-76.17173290000001,100000.0,15.0,1.0,-1.0
145.0,1467349394.0,43.076024200000006,-76.1853368,100000.0,15.0,1.0,-1.0
145.0,741933543.0,43.034978100000004,-76.13519190000001,100000.0,22.0,1.0,-1.0
145.0,584999843.0,43.0739985,-76.1725864,100000.0,15.0,1.0,-1.0
145.0,1027577965.0,43.050810299999995,-76.1370465,100000.0,27.0,1.0,-1.0
145.0,1961623615.0,43.0347338,-76.1462505,100000.0,22.0,1.0,-1.0
145.0,176766236.0,43.03979520000001,-76.19980090000001,100000.0,28.0,1.0,-1.0
145.0,2127387269.0,43.0296054,-76.2108367,100000.0,36.0,1.0,-1.0
145.0,451110478.0,43.0424625,-76.22519390000001,100000.0,24.0,1.0,-1.0
145.0,701286696.0,43.02181160000001,-76.0950952,100000.0,12.0,1.0,-1.0
145.0,507208760.0,43.0695653,-76.16512540000001,100000.0,15.0,1.0,-1.0
145.0,1592707599.0,43.038003100000005,-76.1874422,100000.0,28.0,1.0,-1.0
145.0,37498190.0,43.0229109,-76.09086529999999,100000.0,12.0,1.0,-1.0
145.0,1687296487.0,43.069809899999996,-76.1690986,100000.0,15.0,1.0,-1.0
145.0,1526069138.0,43.0260218,-76.0797678,100000.0,12.0,1.0,-1.0
145.0,537948624.0,43.0102542,-76.1849252,100000.0,28.0,1.0,-1.0
145.0,190014689.0,43.0746494,-76.17592259999999,100000.0,15.0,1.0,-1.0
145.0,1296348490.0,43.0332964,-76.1323873,100000.0,22.0,1.0,-1.0
145.0,663029879.0,43.02819960000001,-76.2159917,100000.0,24.0,1.0,-1.0
145.0,503151065.0,43.0450111,-76.1343569,100000.0,22.0,1.0,-1.0
145.0,1113419567.0,43.0644877,-76.1565827,100000.0,22.0,1.0,-1.0
145.0,2124512876.0,43.0030569,-76.1248329,100000.0,6.0,1.0,-1.0
145.0,399946122.0,43.018789399999996,-76.1871821,100000.0,28.0,1.0,-1.0
145.0,397340791.0,43.0512289,-76.1854452,100000.0,28.0,1.0,-1.0
145.0,1065802682.0,43.0065138,-76.13648979999999,100000.0,6.0,1.0,-1.0
145.0,742402996.0,43.0584744,-76.1082666,100000.0,12.0,1.0,-1.0
145.0,78057064.0,43.0231985,-76.18362040000001,100000.0,28.0,1.0,-1.0
146.0,982608489.0,43.0449476,-76.1881714,100000.0,28.0,1.0,-1.0
146.0,1256945272.0,43.0188804,-76.18807840000001,100000.0,28.0,1.0,-1.0
146.0,78057064.0,43.0230278,-76.1831197,100000.0,28.0,1.0,-1.0
146.0,993459652.0,43.035155100000004,-76.1751727,100000.0,15.0,1.0,-1.0
146.0,1027577965.0,43.0504999,-76.13669159999999,100000.0,27.0,1.0,-1.0
146.0,930547011.0,43.074653600000005,-76.18378829999999,100000.0,15.0,1.0,-1.0
146.0,1296348490.0,43.032892600000004,-76.1324313,100000.0,22.0,1.0,-1.0
146.0,1609183561.0,43.0353529,-76.1827184,100000.0,28.0,1.0,-1.0
146.0,584999843.0,43.0739451,-76.1720387,100000.0,15.0,1.0,-1.0
146.0,1687296487.0,43.0695449,-76.1686807,100000.0,15.0,1.0,-1.0
146.0,701286696.0,43.021628799999995,-76.0955878,100000.0,12.0,1.0,-1.0
146.0,773537757.0,43.0707468,-76.185851,100000.0,15.0,1.0,-1.0
146.0,209551796.0,43.03601870000001,-76.13735290000001,100000.0,27.0,1.0,-1.0
146.0,176766236.0,43.0396977,-76.1992649,100000.0,15.0,1.0,-1.0
146.0,97313837.0,43.0444867,-76.24431379999999,100000.0,36.0,1.0,-1.0
146.0,160764901.0,43.055592299999994,-76.14387070000001,100000.0,22.0,1.0,-1.0
146.0,537948624.0,43.0099399,-76.1852733,100000.0,28.0,1.0,-1.0
146.0,1592707599.0,43.0378989,-76.1869086,100000.0,28.0,1.0,-1.0
146.0,503151065.0,43.0446997,-76.13400370000001,100000.0,22.0,1.0,-1.0
146.0,173553722.0,43.028956799999996,-76.118942,100000.0,22.0,1.0,-1.0
146.0,1065802682.0,43.006110299999996,-76.136539,100000.0,6.0,1.0,-1.0
146.0,1512812986.0,43.0232297,-76.0814467,100000.0,12.0,1.0,-1.0
146.0,1526069138.0,43.0259658,-76.0803146,100000.0,12.0,1.0,-1.0
146.0,397340791.0,43.051300899999994,-76.1849017,100000.0,15.0,1.0,-1.0
146.0,2124512876.0,43.002653,-76.1247917,100000.0,6.0,1.0,-1.0
146.0,1376411273.0,43.0319208,-76.13207290000001,100000.0,27.0,1.0,-1.0
146.0,37498190.0,43.0228176,-76.0914025,100000.0,12.0,1.0,-1.0
146.0,1035385748.0,43.052363799999995,-76.22483009999999,100000.0,36.0,1.0,-1.0
146.0,1412518010.0,43.0289303,-76.11919759999999,100000.0,22.0,1.0,-1.0
146.0,1314232983.0,43.0534428,-76.1711812,100000.0,15.0,1.0,-1.0
146.0,190014689.0,43.0742576,-76.1760625,100000.0,15.0,1.0,-1.0
146.0,2000837668.0,43.0667119,-76.1667375,100000.0,15.0,1.0,-1.0
146.0,742402996.0,43.0588275,-76.1079957,100000.0,12.0,1.0,-1.0
146.0,507208760.0,43.0692224,-76.1648313,100000.0,15.0,1.0,-1.0
146.0,663029879.0,43.027975500000004,-76.2155317,100000.0,24.0,1.0,-1.0
146.0,153172339.0,43.0385657,-76.19200670000001,100000.0,28.0,1.0,-1.0
146.0,262145271.0,43.004251700000005,-76.1321361,100000.0,6.0,1.0,-1.0
146.0,111771612.0,43.007932000000004,-76.12883409999999,100000.0,6.0,1.0,-1.0
146.0,684038807.0,43.0367245,-76.2390855,100000.0,36.0,1.0,-1.0
146.0,1115032393.0,43.031741600000004,-76.1886126,100000.0,28.0,1.0,-1.0
146.0,1467349394.0,43.0757781,-76.18489790000001,100000.0,15.0,1.0,-1.0
146.0,1113419567.0,43.064212299999994,-76.1561775,100000.0,22.0,1.0,-1.0
146.0,1075360851.0,43.012918299999995,-76.0913135,100000.0,12.0,1.0,-1.0
146.0,741933543.0,43.0345731,-76.13518359999999,100000.0,22.0,1.0,-1.0
146.0,1626916843.0,43.0705635,-76.1615666,100000.0,22.0,1.0,-1.0
146.0,1220103581.0,43.044222399999995,-76.229371,100000.0,24.0,1.0,-1.0
146.0,1961623615.0,43.0343572,-76.1460473,100000.0,22.0,1.0,-1.0
146.0,6910525.0,43.0370754,-76.20071209999999,100000.0,28.0,1.0,-1.0
146.0,776715291.0,43.0518783,-76.14650309999999,100000.0,22.0,1.0,-1.0
146.0,1706426798.0,43.0738117,-76.1738921,100000.0,15.0,1.0,-1.0
146.0,939952613.0,43.0411907,-76.23905040000001,100000.0,36.0,1.0,-1.0
146.0,399946122.0,43.018384999999995,-76.18721490000001,100000.0,28.0,1.0,-1.0
146.0,2127387269.0,43.0292942,-76.21048329999999,100000.0,36.0,1.0,-1.0
146.0,1092859645.0,43.01571129999999,-76.1319278,100000.0,6.0,1.0,-1.0
146.0,1448302613.0,43.035698499999995,-76.22192159999999,100000.0,36.0,1.0,-1.0
146.0,916751106.0,43.031785,-76.12420420000001,100000.0,22.0,1.0,-1.0
146.0,847111773.0,43.0170911,-76.17338640000001,100000.0,15.0,1.0,-1.0
146.0,352886622.0,43.0361561,-76.22147790000001,100000.0,24.0,1.0,-1.0
146.0,1479738140.0,43.016409700000004,-76.1779948,100000.0,15.0,1.0,-1.0
146.0,2118448718.0,43.0357813,-76.213533,100000.0,36.0,1.0,-1.0
146.0,451110478.0,43.042390000000005,-76.2246505,100000.0,24.0,1.0,-1.0
146.0,455537251.0,43.07644260000001,-76.1635339,100000.0,15.0,1.0,-1.0
147.0,1479738140.0,43.0161283,-76.1783918,100000.0,15.0,1.0,-1.0
147.0,701286696.0,43.0214455,-76.0960801,100000.0,12.0,1.0,-1.0
147.0,1592707599.0,43.037794500000004,-76.186375,100000.0,28.0,1.0,-1.0
147.0,993459652.0,43.0350679,-76.1746335,100000.0,15.0,1.0,-1.0
147.0,2118448718.0,43.035480299999996,-76.21316350000001,100000.0,36.0,1.0,-1.0
147.0,1256945272.0,43.0184759,-76.1881078,100000.0,28.0,1.0,-1.0
147.0,1113419567.0,43.063936600000005,-76.1557728,100000.0,22.0,1.0,-1.0
147.0,2127387269.0,43.0289822,-76.2101311,100000.0,36.0,1.0,-1.0
147.0,1961623615.0,43.033980299999996,-76.1458449,100000.0,22.0,1.0,-1.0
147.0,1448302613.0,43.03556470000001,-76.22140040000001,100000.0,36.0,1.0,-1.0
147.0,1609183561.0,43.0352609,-76.1821806,100000.0,28.0,1.0,-1.0
147.0,397340791.0,43.051373100000006,-76.1843582,100000.0,15.0,1.0,-1.0
147.0,190014689.0,43.0738657,-76.1762022,100000.0,15.0,1.0,-1.0
147.0,209551796.0,43.0358261,-76.1378387,100000.0,27.0,1.0,-1.0
147.0,1092859645.0,43.015306700000004,-76.131956,100000.0,6.0,1.0,-1.0
147.0,847111773.0,43.0168152,-76.1737907,100000.0,15.0,1.0,-1.0
147.0,176766236.0,43.0396,-76.198729,100000.0,15.0,1.0,-1.0
147.0,1467349394.0,43.0755318,-76.1844592,100000.0,15.0,1.0,-1.0
147.0,684038807.0,43.03653,-76.2386012,100000.0,36.0,1.0,-1.0
147.0,939952613.0,43.0411201,-76.2385067,100000.0,36.0,1.0,-1.0
147.0,930547011.0,43.074327600000004,-76.1834604,100000.0,15.0,1.0,-1.0
147.0,352886622.0,43.036010499999996,-76.2209626,100000.0,24.0,1.0,-1.0
147.0,2000837668.0,43.06645379999999,-76.16631170000001,100000.0,15.0,1.0,-1.0
147.0,773537757.0,43.070347,-76.18593990000001,100000.0,15.0,1.0,-1.0
147.0,776715291.0,43.05159929999999,-76.14610259999999,100000.0,22.0,1.0,-1.0
147.0,153172339.0,43.038475399999996,-76.1914684,100000.0,28.0,1.0,-1.0
147.0,2124512876.0,43.0022489,-76.124752,100000.0,6.0,1.0,-1.0
147.0,1035385748.0,43.052404100000004,-76.2242805,100000.0,36.0,1.0,-1.0
147.0,741933543.0,43.0341681,-76.1351753,100000.0,27.0,1.0,-1.0
147.0,1296348490.0,43.032488799999996,-76.132475,100000.0,22.0,1.0,-1.0
147.0,1314232983.0,43.0534623,-76.1706295,100000.0,15.0,1.0,-1.0
147.0,1027577965.0,43.0501891,-76.1363375,100000.0,27.0,1.0,-1.0
147.0,507208760.0,43.06887929999999,-76.16453759999999,100000.0,15.0,1.0,-1.0
147.0,1075360851.0,43.01272,-76.0917948,100000.0,12.0,1.0,-1.0
147.0,1626916843.0,43.070280100000005,-76.1611719,100000.0,22.0,1.0,-1.0
147.0,1115032393.0,43.0313366,-76.1886187,100000.0,28.0,1.0,-1.0
147.0,78057064.0,43.0228566,-76.18261940000001,100000.0,28.0,1.0,-1.0
147.0,1412518010.0,43.0286439,-76.1188072,100000.0,22.0,1.0,-1.0
147.0,451110478.0,43.042317499999996,-76.2241072,100000.0,24.0,1.0,-1.0
147.0,584999843.0,43.0738916,-76.171491,100000.0,15.0,1.0,-1.0
147.0,663029879.0,43.027750700000006,-76.21507240000001,100000.0,24.0,1.0,-1.0
147.0,1065802682.0,43.0057068,-76.13658740000001,100000.0,6.0,1.0,-1.0
147.0,97313837.0,43.04441,-76.24377159999999,100000.0,24.0,1.0,-1.0
147.0,916751106.0,43.031490999999995,-76.1238245,100000.0,22.0,1.0,-1.0
147.0,6910525.0,43.036993100000004,-76.2001714,100000.0,28.0,1.0,-1.0
147.0,173553722.0,43.0286573,-76.11857009999999,100000.0,22.0,1.0,-1.0
147.0,160764901.0,43.0552923,-76.1434996,100000.0,22.0,1.0,-1.0
147.0,262145271.0,43.0038467,-76.13212890000001,100000.0,6.0,1.0,-1.0
147.0,37498190.0,43.0227237,-76.0919395,100000.0,12.0,1.0,-1.0
147.0,399946122.0,43.0179807,-76.1872474,100000.0,28.0,1.0,-1.0
147.0,1526069138.0,43.0259098,-76.0808614,100000.0,12.0,1.0,-1.0
147.0,1376411273.0,43.0315164,-76.13204250000001,100000.0,27.0,1.0,-1.0
147.0,503151065.0,43.044387799999996,-76.1336514,100000.0,22.0,1.0,-1.0
147.0,982608489.0,43.0445474,-76.18825600000001,100000.0,28.0,1.0,-1.0
147.0,455537251.0,43.0763745,-76.1629892,100000.0,15.0,1.0,-1.0
147.0,1706426798.0,43.0734625,-76.173612,100000.0,15.0,1.0,-1.0
147.0,742402996.0,43.0591835,-76.1077322,100000.0,12.0,1.0,-1.0
147.0,537948624.0,43.0096222,-76.1856157,100000.0,28.0,1.0,-1.0
147.0,1512812986.0,43.0230906,-76.0819652,100000.0,12.0,1.0,-1.0
147.0,1687296487.0,43.0692796,-76.1682632,100000.0,15.0,1.0,-1.0
147.0,111771612.0,43.007527200000006,-76.1288158,100000.0,6.0,1.0,-1.0
147.0,1220103581.0,43.0441469,-76.22882840000001,100000.0,24.0,1.0,-1.0
148.0,1467349394.0,43.0752852,-76.18402090000001,100000.0,15.0,1.0,-1.0
148.0,1512812986.0,43.0229512,-76.08248359999999,100000.0,12.0,1.0,-1.0
148.0,584999843.0,43.073838,-76.1709434,100000.0,15.0,1.0,-1.0
148.0,1296348490.0,43.032084999999995,-76.1325185,100000.0,22.0,1.0,-1.0
148.0,1220103581.0,43.0440714,-76.2282858,100000.0,24.0,1.0,-1.0
148.0,451110478.0,43.04224489999999,-76.2235639,100000.0,24.0,1.0,-1.0
148.0,97313837.0,43.0443333,-76.2432293,100000.0,24.0,1.0,-1.0
148.0,352886622.0,43.0358648,-76.2204474,100000.0,24.0,1.0,-1.0
148.0,1626916843.0,43.0699964,-76.16077759999999,100000.0,22.0,1.0,-1.0
148.0,1448302613.0,43.035430700000006,-76.2208793,100000.0,36.0,1.0,-1.0
148.0,399946122.0,43.017576299999995,-76.1872793,100000.0,28.0,1.0,-1.0
148.0,776715291.0,43.051319799999995,-76.1457028,100000.0,22.0,1.0,-1.0
148.0,1961623615.0,43.0336032,-76.14564329999999,100000.0,22.0,1.0,-1.0
148.0,773537757.0,43.0699472,-76.1860287,100000.0,15.0,1.0,-1.0
148.0,1592707599.0,43.037690000000005,-76.18584150000001,100000.0,28.0,1.0,-1.0
148.0,2127387269.0,43.0286695,-76.2097802,100000.0,36.0,1.0,-1.0
148.0,1706426798.0,43.0731132,-76.1733323,100000.0,15.0,1.0,-1.0
148.0,1115032393.0,43.0309315,-76.1886248,100000.0,28.0,1.0,-1.0
148.0,1687296487.0,43.069014,-76.16784609999999,100000.0,15.0,1.0,-1.0
148.0,742402996.0,43.0595426,-76.10747679999999,100000.0,12.0,1.0,-1.0
148.0,507208760.0,43.068536,-76.1642443,100000.0,15.0,1.0,-1.0
148.0,1092859645.0,43.01490220000001,-76.131984,100000.0,6.0,1.0,-1.0
148.0,1479738140.0,43.0158439,-76.17878490000001,100000.0,15.0,1.0,-1.0
148.0,1609183561.0,43.035168799999994,-76.1816429,100000.0,36.0,1.0,-1.0
148.0,1065802682.0,43.0053033,-76.13663509999999,100000.0,6.0,1.0,-1.0
148.0,190014689.0,43.0734737,-76.1763417,100000.0,15.0,1.0,-1.0
148.0,2124512876.0,43.0018448,-76.12471409999999,100000.0,6.0,1.0,-1.0
148.0,982608489.0,43.044146999999995,-76.1883402,100000.0,28.0,1.0,-1.0
148.0,2000837668.0,43.0661953,-76.1658863,100000.0,15.0,1.0,-1.0
148.0,916751106.0,43.0311958,-76.1234464,100000.0,22.0,1.0,-1.0
148.0,78057064.0,43.022684999999996,-76.1821193,100000.0,28.0,1.0,-1.0
148.0,2118448718.0,43.0351788,-76.2127947,100000.0,36.0,1.0,-1.0
148.0,37498190.0,43.02262929999999,-76.09247640000001,100000.0,12.0,1.0,-1.0
148.0,160764901.0,43.0549919,-76.1431291,100000.0,22.0,1.0,-1.0
148.0,1075360851.0,43.0125209,-76.0922755,100000.0,12.0,1.0,-1.0
148.0,6910525.0,43.036910600000006,-76.1996308,100000.0,28.0,1.0,-1.0
148.0,1526069138.0,43.025853600000005,-76.08140809999999,100000.0,12.0,1.0,-1.0
148.0,262145271.0,43.0034416,-76.13212209999999,100000.0,6.0,1.0,-1.0
148.0,930547011.0,43.07400139999999,-76.1831327,100000.0,15.0,1.0,-1.0
148.0,1027577965.0,43.0498777,-76.13598420000001,100000.0,27.0,1.0,-1.0
148.0,701286696.0,43.021261700000004,-76.09657209999999,100000.0,12.0,1.0,-1.0
148.0,176766236.0,43.03950220000001,-76.1981931,100000.0,15.0,1.0,-1.0
148.0,173553722.0,43.028356200000005,-76.1182008,100000.0,22.0,1.0,-1.0
148.0,1035385748.0,43.0524444,-76.2237309,100000.0,36.0,1.0,-1.0
148.0,1314232983.0,43.053481899999994,-76.17007779999999,100000.0,15.0,1.0,-1.0
148.0,153172339.0,43.0383849,-76.1909301,100000.0,28.0,1.0,-1.0
148.0,684038807.0,43.036335,-76.2381172,100000.0,36.0,1.0,-1.0
148.0,503151065.0,43.044075299999996,-76.1333,100000.0,22.0,1.0,-1.0
148.0,537948624.0,43.0093009,-76.1859519,100000.0,28.0,1.0,-1.0
148.0,1113419567.0,43.0636605,-76.15536850000001,100000.0,22.0,1.0,-1.0
148.0,455537251.0,43.0763063,-76.1624446,100000.0,15.0,1.0,-1.0
148.0,741933543.0,43.0337631,-76.13516700000001,100000.0,27.0,1.0,-1.0
148.0,993459652.0,43.034980600000004,-76.1740943,100000.0,15.0,1.0,-1.0
148.0,939952613.0,43.0410493,-76.23796290000001,100000.0,36.0,1.0,-1.0
148.0,209551796.0,43.0356331,-76.13832420000001,100000.0,27.0,1.0,-1.0
148.0,1376411273.0,43.0311119,-76.1320123,100000.0,27.0,1.0,-1.0
148.0,397340791.0,43.0514454,-76.1838147,100000.0,15.0,1.0,-1.0
148.0,419470932.0,43.0756226,-76.1860528,100000.0,22.0,1.0,-1.0
148.0,111771612.0,43.0071224,-76.12879759999998,100000.0,6.0,1.0,-1.0
148.0,1256945272.0,43.0180714,-76.1881369,100000.0,28.0,1.0,-1.0
148.0,663029879.0,43.02752529999999,-76.2146137,100000.0,24.0,1.0,-1.0
148.0,847111773.0,43.016538,-76.1741932,100000.0,15.0,1.0,-1.0
148.0,1412518010.0,43.02835579999999,-76.11841899999999,100000.0,22.0,1.0,-1.0
149.0,352886622.0,43.0357188,-76.2199323,100000.0,24.0,1.0,-1.0
149.0,663029879.0,43.0272991,-76.2141556,100000.0,36.0,1.0,-1.0
149.0,1412518010.0,43.028066100000004,-76.11803309999999,100000.0,22.0,1.0,-1.0
149.0,1626916843.0,43.0697123,-76.16038370000001,100000.0,22.0,1.0,-1.0
149.0,776715291.0,43.0510399,-76.1453035,100000.0,22.0,1.0,-1.0
149.0,37498190.0,43.0225341,-76.093013,100000.0,12.0,1.0,-1.0
149.0,1961623615.0,43.0332259,-76.14544240000001,100000.0,22.0,1.0,-1.0
149.0,930547011.0,43.073675099999996,-76.1828054,100000.0,15.0,1.0,-1.0
149.0,1075360851.0,43.012321299999996,-76.09275579999999,100000.0,12.0,1.0,-1.0
149.0,1687296487.0,43.0687481,-76.1674293,100000.0,15.0,1.0,-1.0
149.0,397340791.0,43.0515178,-76.1832713,100000.0,15.0,1.0,-1.0
149.0,176766236.0,43.0394042,-76.1976573,100000.0,15.0,1.0,-1.0
149.0,1027577965.0,43.0495659,-76.1356317,100000.0,22.0,1.0,-1.0
149.0,1609183561.0,43.0350765,-76.1811052,100000.0,36.0,1.0,-1.0
149.0,6910525.0,43.036828,-76.1990902,100000.0,28.0,1.0,-1.0
149.0,1526069138.0,43.0257974,-76.08195490000001,100000.0,12.0,1.0,-1.0
149.0,97313837.0,43.0442564,-76.2426871,100000.0,24.0,1.0,-1.0
149.0,537948624.0,43.00897570000001,-76.18628100000001,100000.0,28.0,1.0,-1.0
149.0,1479738140.0,43.0155564,-76.1791738,100000.0,15.0,1.0,-1.0
149.0,1035385748.0,43.0524847,-76.2231813,100000.0,36.0,1.0,-1.0
149.0,1296348490.0,43.0316812,-76.13256170000001,100000.0,22.0,1.0,-1.0
149.0,684038807.0,43.0361396,-76.2376334,100000.0,36.0,1.0,-1.0
149.0,507208760.0,43.0681926,-76.1639514,100000.0,15.0,1.0,-1.0
149.0,701286696.0,43.021077500000004,-76.09706369999999,100000.0,12.0,1.0,-1.0
149.0,153172339.0,43.0382943,-76.19039190000001,100000.0,28.0,1.0,-1.0
149.0,1256945272.0,43.0176669,-76.18816559999999,100000.0,28.0,1.0,-1.0
149.0,1376411273.0,43.0307074,-76.1319821,100000.0,27.0,1.0,-1.0
149.0,982608489.0,43.0437467,-76.18842420000001,100000.0,28.0,1.0,-1.0
149.0,173553722.0,43.0280534,-76.1178341,100000.0,22.0,1.0,-1.0
149.0,847111773.0,43.0162593,-76.1745938,100000.0,15.0,1.0,-1.0
149.0,2127387269.0,43.028356,-76.20943050000001,100000.0,36.0,1.0,-1.0
149.0,916751106.0,43.0308994,-76.1230699,100000.0,22.0,1.0,-1.0
149.0,399946122.0,43.0171719,-76.1873108,100000.0,28.0,1.0,-1.0
149.0,190014689.0,43.0730817,-76.1764808,100000.0,15.0,1.0,-1.0
149.0,1065802682.0,43.0048997,-76.136682,100000.0,6.0,1.0,-1.0
149.0,455537251.0,43.076237899999995,-76.16189990000001,100000.0,15.0,1.0,-1.0
149.0,741933543.0,43.0333581,-76.1351588,100000.0,27.0,1.0,-1.0
149.0,993459652.0,43.034893,-76.1735551,100000.0,15.0,1.0,-1.0
149.0,1314232983.0,43.0535015,-76.1695261,100000.0,15.0,1.0,-1.0
149.0,2000837668.0,43.0659366,-76.1654613,100000.0,15.0,1.0,-1.0
149.0,1448302613.0,43.0352965,-76.2203583,100000.0,36.0,1.0,-1.0
149.0,939952613.0,43.040978499999994,-76.2374192,100000.0,36.0,1.0,-1.0
149.0,160764901.0,43.0546911,-76.1427592,100000.0,22.0,1.0,-1.0
149.0,1115032393.0,43.0305265,-76.1886308,100000.0,28.0,1.0,-1.0
149.0,2118448718.0,43.0348768,-76.21242679999999,100000.0,36.0,1.0,-1.0
149.0,1706426798.0,43.0727638,-76.17305290000002,100000.0,15.0,1.0,-1.0
149.0,584999843.0,43.0737843,-76.1703957,100000.0,15.0,1.0,-1.0
149.0,419470932.0,43.0752855,-76.1857463,100000.0,22.0,1.0,-1.0
149.0,111771612.0,43.0067175,-76.12877979999999,100000.0,6.0,1.0,-1.0
149.0,1220103581.0,43.0439957,-76.2277433,100000.0,24.0,1.0,-1.0
149.0,1467349394.0,43.0750384,-76.1835828,100000.0,15.0,1.0,-1.0
149.0,1592707599.0,43.0375852,-76.18530809999999,100000.0,28.0,1.0,-1.0
149.0,742402996.0,43.0599051,-76.1072304,100000.0,12.0,1.0,-1.0
149.0,262145271.0,43.0030366,-76.13211559999999,100000.0,6.0,1.0,-1.0
149.0,1092859645.0,43.014497600000006,-76.1320117,100000.0,6.0,1.0,-1.0
149.0,1113419567.0,43.0633841,-76.1549646,100000.0,22.0,1.0,-1.0
149.0,773537757.0,43.0695474,-76.1861172,100000.0,15.0,1.0,-1.0
149.0,78057064.0,43.0225131,-76.1816194,100000.0,28.0,1.0,-1.0
149.0,503151065.0,43.0437622,-76.1329495,100000.0,27.0,1.0,-1.0
149.0,2124512876.0,43.0014406,-76.1246781,100000.0,6.0,1.0,-1.0
149.0,209551796.0,43.0354398,-76.1388094,100000.0,27.0,1.0,-1.0
149.0,1512812986.0,43.0228114,-76.0830017,100000.0,12.0,1.0,-1.0
149.0,451110478.0,43.0421722,-76.22302059999998,100000.0,24.0,1.0,-1.0
150.0,451110478.0,43.0420994,-76.2224774,100000.0,24.0,1.0,-1.0
150.0,684038807.0,43.0359439,-76.23715,100000.0,36.0,1.0,-1.0
150.0,1035385748.0,43.052525200000005,-76.22263170000001,100000.0,36.0,1.0,-1.0
150.0,537948624.0,43.008646399999996,-76.18660240000001,100000.0,28.0,1.0,-1.0
150.0,773537757.0,43.0691475,-76.1862055,100000.0,15.0,1.0,-1.0
150.0,503151065.0,43.043448600000005,-76.1326,100000.0,27.0,1.0,-1.0
150.0,2000837668.0,43.0656775,-76.1650366,100000.0,15.0,1.0,-1.0
150.0,1479738140.0,43.015265500000005,-76.179558,100000.0,15.0,1.0,-1.0
150.0,1687296487.0,43.068481899999995,-76.1670129,100000.0,15.0,1.0,-1.0
150.0,741933543.0,43.032953000000006,-76.13515059999999,100000.0,27.0,1.0,-1.0
150.0,78057064.0,43.0223407,-76.18111979999999,100000.0,28.0,1.0,-1.0
150.0,111771612.0,43.0063126,-76.1287622,100000.0,6.0,1.0,-1.0
150.0,776715291.0,43.0507596,-76.14490490000001,100000.0,22.0,1.0,-1.0
150.0,916751106.0,43.030602,-76.12269520000001,100000.0,22.0,1.0,-1.0
150.0,1113419567.0,43.0631074,-76.1545612,100000.0,22.0,1.0,-1.0
150.0,1609183561.0,43.0349841,-76.1805676,100000.0,36.0,1.0,-1.0
150.0,1027577965.0,43.0492535,-76.1352801,100000.0,22.0,1.0,-1.0
150.0,419470932.0,43.074948299999996,-76.1854402,100000.0,22.0,1.0,-1.0
150.0,2118448718.0,43.0345742,-76.21205959999999,100000.0,36.0,1.0,-1.0
150.0,2124512876.0,43.001036299999996,-76.1246441,100000.0,6.0,1.0,-1.0
150.0,97313837.0,43.0441795,-76.24214479999999,100000.0,24.0,1.0,-1.0
150.0,2127387269.0,43.0280418,-76.209082,100000.0,36.0,1.0,-1.0
150.0,262145271.0,43.0026315,-76.1321095,100000.0,6.0,1.0,-1.0
150.0,1065802682.0,43.004496,-76.136728,100000.0,22.0,1.0,-1.0
150.0,701286696.0,43.020892700000005,-76.097555,100000.0,12.0,1.0,-1.0
150.0,1092859645.0,43.014093100000004,-76.1320392,100000.0,6.0,1.0,-1.0
150.0,939952613.0,43.040907700000005,-76.2368755,100000.0,36.0,1.0,-1.0
150.0,993459652.0,43.034805299999995,-76.1730161,100000.0,15.0,1.0,-1.0
150.0,1526069138.0,43.025741100000005,-76.0825016,100000.0,12.0,1.0,-1.0
150.0,1256945272.0,43.0172624,-76.188194,100000.0,28.0,1.0,-1.0
150.0,455537251.0,43.0761694,-76.1613554,100000.0,15.0,1.0,-1.0
150.0,160764901.0,43.054389799999996,-76.14238990000001,100000.0,22.0,1.0,-1.0
